Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-6.84,-0.56,0.78,-1.35,-2.6,22.31,0.94
-6.7,-0.55,0.83,-1.37,-7.9,22.63,0.95
-6.67,-0.56,0.82,-1.38,-7.12,22.53,0.93
-6.67,-0.55,0.78,-1.34,-2.71,22.05,0.94
-6.68,-0.55,0.79,-1.36,-2.44,22.06,0.94
-6.73,-0.55,0.77,-1.34,-2.62,22.11,0.94
-6.62,-0.55,0.8,-1.36,-2.83,22.06,0.94
-6.74,-0.55,0.81,-1.37,-2.95,22.29,0.94
-6.64,-0.56,0.82,-1.38,-7.22,22.49,0.93
-6.67,-0.56,0.81,-1.38,-7.19,22.52,0.93
-6.66,-0.56,0.82,-1.39,-7.59,22.59,0.93
-6.65,-0.54,0.77,-1.33,-2.75,22,0.94
-6.68,-0.54,0.79,-1.35,-2.69,22.08,0.94
-6.76,-0.56,0.8,-1.37,-6.9,22.57,0.93
-6.73,-0.55,0.81,-1.36,-7.5,22.6,0.94
-6.62,-0.56,0.82,-1.39,-7.38,22.49,0.94
-6.73,-0.54,0.76,-1.31,-2.64,22.01,0.94
-6.71,-0.55,0.77,-1.34,-2.6,22.06,0.94
-6.67,-0.55,0.78,-1.36,-2.51,22.07,0.95
-6.77,-0.55,0.8,-1.38,-2.56,22.28,0.94
-6.53,-0.55,0.83,-1.39,-7.72,22.41,0.93
-6.67,-0.54,0.79,-1.36,-2.72,22.09,0.93
-6.74,-0.58,0.85,-1.46,-6.89,22.8,0.93
-6.72,-0.56,0.79,-1.35,-2.81,22.18,0.94
-6.7,-0.56,0.8,-1.37,-2.76,22.19,0.94
-6.71,-0.55,0.79,-1.36,-2.7,22.14,0.94
-6.72,-0.56,0.84,-1.39,-7.78,22.71,0.94
-6.67,-0.55,0.78,-1.34,-2.78,22.08,0.93
-6.75,-0.55,0.77,-1.34,-2.66,22.14,0.94
-6.73,-0.55,0.78,-1.35,-2.68,22.15,0.94
-6.72,-0.55,0.77,-1.34,-2.65,22.09,0.94
-6.66,-0.56,0.82,-1.38,-7.59,22.55,0.93
-6.65,-0.54,0.8,-1.36,-2.73,22.07,0.93
-6.78,-0.55,0.78,-1.35,-2.65,22.22,0.94
-6.73,-0.55,0.8,-1.37,-2.75,22.22,0.94
-6.71,-0.56,0.82,-1.38,-7.35,22.62,0.93
-6.69,-0.55,0.78,-1.36,-2.56,22.11,0.94
-6.83,-0.59,0.83,-1.43,-6.79,22.84,0.92
-6.61,-0.55,0.79,-1.35,-2.71,22,0.94
-6.65,-0.55,0.79,-1.37,-2.7,22.1,0.94
-6.66,-0.56,0.82,-1.39,-7.09,22.53,0.93
-6.7,-0.56,0.81,-1.37,-7.47,22.53,0.93
-6.7,-0.55,0.77,-1.33,-2.69,22.05,0.94
-6.71,-0.54,0.79,-1.35,-2.71,22.14,0.94
-6.66,-0.54,0.78,-1.34,-2.82,22.03,0.94
-6.66,-0.56,0.81,-1.39,-4.03,22.29,0.93
-6.73,-0.56,0.79,-1.35,-2.86,22.2,0.94
-6.63,-0.56,0.82,-1.39,-8.38,22.58,0.93
-6.73,-0.55,0.79,-1.36,-2.72,22.18,0.94
-6.72,-0.55,0.79,-1.36,-2.76,22.18,0.94
-6.68,-0.55,0.82,-1.37,-3.04,22.22,0.94
-6.8,-0.56,0.81,-1.37,-6.95,22.68,0.93
-6.68,-0.55,0.8,-1.38,-2.84,22.19,0.94
-6.65,-0.6,0.88,-1.51,-7.29,22.85,0.92
-6.77,-0.55,0.78,-1.34,-2.59,22.16,0.94
-6.71,-0.56,0.78,-1.35,-2.73,22.14,0.94
-6.65,-0.55,0.78,-1.35,-2.74,22.05,0.94
-6.83,-0.56,0.86,-1.42,-7.11,22.91,0.94
-6.73,-0.55,0.83,-1.38,-7.84,22.68,0.94
-6.82,-0.55,0.78,-1.35,-2.62,22.27,0.94
-6.72,-0.55,0.78,-1.34,-2.72,22.1,0.94
-6.81,-0.59,0.85,-1.45,-6.85,22.92,0.93
-6.77,-0.55,0.75,-1.32,-2.38,22.05,0.94
-6.75,-0.56,0.82,-1.38,-7.45,22.69,0.95
-6.64,-0.55,0.78,-1.35,-2.81,22.06,0.94
-6.66,-0.55,0.78,-1.35,-2.7,22.06,0.94
-6.66,-0.54,0.78,-1.35,-2.68,22.03,0.94
-6.67,-0.54,0.79,-1.35,-2.63,22.06,0.94
-6.73,-0.55,0.78,-1.34,-2.7,22.12,0.94
-6.56,-0.57,0.85,-1.45,-7.32,22.56,0.92
-6.47,-0.54,0.88,-1.43,-9.72,22.65,0.94
-6.66,-0.54,0.79,-1.36,-2.73,22.08,0.94
-6.6,-0.54,0.79,-1.35,-2.76,21.97,0.94
-6.68,-0.55,0.79,-1.36,-2.76,22.13,0.94
-6.2,-0.72,0.03,-0.61,1.99,18.35,0.84
-6.75,-0.55,0.77,-1.34,-2.75,22.16,0.94
-6.75,-0.57,0.8,-1.36,-2.82,22.25,0.94
-6.75,-0.55,0.77,-1.34,-2.64,22.14,0.94
-6.78,-0.59,0.82,-1.41,-6.85,22.74,0.92
-6.67,-0.55,0.79,-1.36,-2.72,22.11,0.94
-6.69,-0.56,0.82,-1.39,-7.28,22.58,0.93
-6.6,-0.56,0.83,-1.39,-7.52,22.51,0.93
-6.79,-0.55,0.79,-1.34,-2.89,22.26,0.95
-6.68,-0.54,0.78,-1.35,-2.59,22.07,0.94
-6.7,-0.54,0.77,-1.34,-2.53,22.05,0.94
-6.78,-0.56,0.79,-1.36,-2.52,22.24,0.94
-6.59,-0.54,0.79,-1.35,-2.81,21.98,0.94
-6.74,-0.55,0.78,-1.34,-2.74,22.14,0.94
-6.72,-0.55,0.75,-1.31,-2.4,21.97,0.94
-6.67,-0.55,0.79,-1.35,-2.73,22.08,0.94
-6.78,-0.56,0.81,-1.38,-2.72,22.34,0.94
-6.72,-0.55,0.8,-1.36,-2.85,22.2,0.94
-6.72,-0.55,0.79,-1.35,-2.7,22.15,0.94
-6.72,-0.56,0.79,-1.36,-2.78,22.2,0.94
-6.66,-0.56,0.84,-1.38,-8.01,22.64,0.94
-6.77,-0.56,0.77,-1.34,-2.71,22.18,0.94
-6.8,-0.55,0.79,-1.35,-2.64,22.26,0.94
-6.74,-0.55,0.76,-1.31,-2.68,22.06,0.94
-6.69,-0.55,0.79,-1.37,-2.74,22.17,0.94
-6.61,-0.54,0.79,-1.35,-2.75,21.99,0.94
-6.8,-0.56,0.81,-1.36,-7.4,22.69,0.94
-6.8,-0.55,0.76,-1.32,-2.46,22.13,0.94
-6.67,-0.54,0.78,-1.35,-2.68,22.05,0.94
-6.68,-0.55,0.77,-1.32,-2.74,22.01,0.94
-6.69,-0.55,0.84,-1.39,-7.87,22.67,0.94
-6.66,-0.55,0.77,-1.33,-2.63,21.99,0.94
-6.78,-0.58,0.83,-1.43,-6.63,22.74,0.93
-6.72,-0.56,0.83,-1.4,-7.08,22.64,0.93
-6.68,-0.55,0.78,-1.35,-2.61,22.07,0.93
-6.69,-0.56,0.83,-1.4,-7.32,22.61,0.93
-6.7,-0.56,0.8,-1.36,-2.8,22.18,0.94
-6.64,-0.56,0.79,-1.36,-2.77,22.09,0.94
-6.72,-0.56,0.8,-1.36,-2.77,22.2,0.94
-6.71,-0.56,0.82,-1.38,-6.98,22.57,0.93
-6.67,-0.56,0.83,-1.38,-7.7,22.58,0.94
-6.69,-0.55,0.78,-1.36,-2.61,22.09,0.94
-6.68,-0.55,0.78,-1.35,-2.72,22.07,0.93
-6.7,-0.55,0.84,-1.38,-8.33,22.73,0.94
-6.7,-0.54,0.77,-1.32,-2.73,22.02,0.94
-6.72,-0.56,0.85,-1.42,-7.38,22.75,0.93
-6.68,-0.54,0.78,-1.35,-2.72,22.08,0.94
-6.75,-0.56,0.84,-1.39,-7.97,22.77,0.94
-6.74,-0.55,0.78,-1.35,-2.75,22.18,0.94
-6.7,-0.56,0.79,-1.36,-2.75,22.17,0.94
-6.68,-0.55,0.78,-1.36,-2.77,22.11,0.94
-6.78,-0.55,0.78,-1.35,-2.5,22.2,0.94
-6.65,-0.55,0.81,-1.37,-2.98,22.18,0.94
-6.71,-0.55,0.79,-1.36,-2.67,22.17,0.94
-6.79,-0.55,0.75,-1.31,-2.64,22.09,0.94
-6.79,-0.58,0.81,-1.39,-7.07,22.71,0.93
-6.89,-0.59,0.81,-1.41,-6.28,22.79,0.93
-6.7,-0.55,0.77,-1.33,-2.64,22.05,0.94
-6.74,-0.55,0.78,-1.34,-2.8,22.16,0.94
-6.67,-0.55,0.79,-1.35,-2.8,22.08,0.94
-6.67,-0.54,0.77,-1.32,-2.78,21.98,0.94
-6.76,-0.56,0.8,-1.37,-4.93,22.44,0.94
-6.81,-0.55,0.79,-1.36,-2.55,22.3,0.94
-6.71,-0.55,0.78,-1.35,-2.65,22.11,0.94
-6.77,-0.58,0.85,-1.45,-7.14,22.84,0.92
-6.81,-0.55,0.84,-1.39,-7.57,22.84,0.94
-6.69,-0.55,0.83,-1.38,-7.66,22.64,0.94
-6.69,-0.54,0.81,-1.37,-2.96,22.21,0.94
-6.67,-0.55,0.77,-1.33,-2.53,21.98,0.94
-6.65,-0.55,0.79,-1.36,-2.7,22.06,0.94
-6.63,-0.55,0.79,-1.36,-2.68,22.03,0.94
-6.69,-0.55,0.78,-1.35,-2.72,22.11,0.94
-6.75,-0.58,0.79,-1.37,-6.71,22.51,0.93
-6.71,-0.55,0.78,-1.35,-2.6,22.12,0.94
-6.7,-0.54,0.77,-1.33,-2.6,22.03,0.94
-6.67,-0.55,0.78,-1.35,-2.72,22.07,0.94
-6.69,-0.55,0.78,-1.34,-2.79,22.08,0.94
-6.74,-0.55,0.8,-1.37,-2.83,22.25,0.94
-6.75,-0.55,0.76,-1.33,-2.63,22.1,0.94
-6.69,-0.56,0.79,-1.36,-2.79,22.16,0.94
-6.68,-0.55,0.84,-1.41,-7.51,22.65,0.93
-6.73,-0.55,0.78,-1.34,-2.79,22.14,0.94
-6.57,-0.57,0.88,-1.47,-7.61,22.65,0.92
-6.62,-0.56,0.83,-1.41,-7.71,22.58,0.93
-6.76,-0.55,0.76,-1.33,-2.71,22.12,0.94
-6.66,-0.54,0.78,-1.35,-2.71,22.05,0.93
-6.69,-0.55,0.8,-1.36,-2.8,22.14,0.94
-6.65,-0.54,0.78,-1.34,-2.62,22.02,0.94
-6.67,-0.54,0.79,-1.36,-2.75,22.09,0.94
-6.67,-0.54,0.79,-1.35,-2.81,22.09,0.94
-6.69,-0.56,0.83,-1.39,-7.54,22.63,0.93
-6.78,-0.54,0.76,-1.31,-2.75,22.12,0.94
-6.72,-0.55,0.78,-1.35,-2.7,22.15,0.94
-6.68,-0.56,0.79,-1.36,-2.8,22.13,0.94
-6.68,-0.55,0.74,-1.29,-2.67,21.9,0.95
-6.69,-0.57,0.82,-1.39,-7.49,22.6,0.93
-6.63,-0.55,0.84,-1.41,-7.53,22.6,0.93
-6.73,-0.58,0.85,-1.44,-7.21,22.79,0.93
-6.67,-0.55,0.79,-1.35,-2.72,22.08,0.94
-6.69,-0.55,0.78,-1.36,-2.67,22.12,0.94
-6.64,-0.55,0.79,-1.36,-2.71,22.05,0.94
-6.7,-0.56,0.81,-1.38,-6.98,22.57,0.93
-6.61,-0.54,0.78,-1.34,-2.64,21.94,0.94
-6.68,-0.57,0.83,-1.39,-7.11,22.58,0.94
-6.64,-0.54,0.83,-1.38,-7.89,22.56,0.95
-6.75,-0.55,0.79,-1.36,-2.73,22.2,0.94
-6.69,-0.55,0.77,-1.32,-2.72,22.04,0.94
-6.69,-0.55,0.79,-1.35,-2.69,22.09,0.94
-6.66,-0.56,0.81,-1.38,-7.41,22.53,0.93
-6.69,-0.55,0.83,-1.39,-7.87,22.66,0.94
-6.66,-0.56,0.81,-1.38,-7.05,22.48,0.93
-6.66,-0.55,0.79,-1.35,-2.82,22.08,0.94
-6.69,-0.57,0.83,-1.39,-7.43,22.62,0.93
-6.64,-0.54,0.79,-1.36,-2.75,22.07,0.94
-6.7,-0.58,0.84,-1.46,-6.59,22.67,0.92
-6.64,-0.55,0.79,-1.34,-2.79,22.03,0.94
-6.64,-0.55,0.83,-1.38,-8.16,22.6,0.94
-6.68,-0.55,0.83,-1.38,-7.57,22.61,0.94
-6.79,-0.55,0.84,-1.39,-7.89,22.8,0.94
-6.67,-0.55,0.78,-1.35,-2.66,22.05,0.94
-6.84,-0.55,0.79,-1.35,-2.75,22.33,0.94
-6.78,-0.55,0.77,-1.33,-2.7,22.16,0.94
-6.76,-0.57,0.83,-1.39,-7.28,22.74,0.94
-6.67,-0.56,0.82,-1.38,-7.44,22.55,0.93
-6.63,-0.57,0.83,-1.41,-7.15,22.54,0.93
-6.55,-0.55,0.87,-1.41,-9.22,22.67,0.94
-6.77,-0.56,0.79,-1.34,-7.07,22.52,0.94
-6.74,-0.55,0.78,-1.35,-2.6,22.15,0.94
-6.69,-0.55,0.78,-1.35,-2.62,22.08,0.94
-6.77,-0.55,0.78,-1.35,-2.57,22.17,0.94
-6.64,-0.54,0.79,-1.35,-2.77,22.05,0.94
-6.73,-0.56,0.79,-1.36,-2.72,22.19,0.94
-6.65,-0.54,0.79,-1.35,-2.74,22.07,0.94
-6.79,-0.54,0.78,-1.33,-2.67,22.19,0.94
-6.68,-0.54,0.79,-1.36,-2.75,22.11,0.94
-6.73,-0.55,0.84,-1.39,-7.54,22.69,0.94
-6.69,-0.54,0.78,-1.34,-2.57,22.04,0.94
-6.81,-0.57,0.81,-1.38,-7.07,22.7,0.93
-6.62,-0.55,0.78,-1.35,-2.77,22,0.94
-6.8,-0.57,0.85,-1.41,-7.5,22.89,0.95
-6.69,-0.55,0.84,-1.39,-7.98,22.69,0.94
-6.81,-0.55,0.83,-1.39,-7.39,22.77,0.94
-6.73,-0.55,0.79,-1.36,-2.72,22.19,0.94
-6.7,-0.55,0.78,-1.34,-2.65,22.07,0.94
-6.67,-0.54,0.78,-1.33,-2.75,22.01,0.94
-6.7,-0.55,0.83,-1.38,-7.76,22.65,0.94
-6.66,-0.55,0.78,-1.34,-6.66,22.31,0.93
-6.72,-0.55,0.79,-1.36,-2.71,22.17,0.94
-6.7,-0.55,0.78,-1.34,-2.71,22.1,0.94
-6.66,-0.55,0.79,-1.35,-2.76,22.07,0.94
-6.51,-0.54,0.9,-1.45,-9.61,22.76,0.94
-6.72,-0.57,0.84,-1.39,-7.54,22.72,0.94
-6.59,-0.54,0.89,-1.43,-9.58,22.83,0.94
-6.64,-0.56,0.84,-1.41,-7.58,22.61,0.93
-6.63,-0.55,0.79,-1.36,-2.73,22.05,0.94
-6.56,-0.57,0.86,-1.44,-7.94,22.63,0.93
-6.71,-0.55,0.77,-1.34,-2.67,22.07,0.94
-6.64,-0.56,0.82,-1.39,-7.24,22.51,0.93
-6.7,-0.56,0.79,-1.36,-2.62,22.13,0.94
-6.71,-0.55,0.79,-1.36,-2.73,22.15,0.94
-6.61,-0.54,0.78,-1.34,-2.73,21.96,0.93
-6.9,-0.56,0.75,-1.32,-2.59,22.27,0.94
-6.72,-0.55,0.77,-1.34,-2.71,22.11,0.94
-6.82,-0.57,0.83,-1.41,-6.87,22.79,0.93
-6.7,-0.57,0.82,-1.4,-7.09,22.61,0.93
-6.63,-0.55,0.78,-1.35,-2.69,22.01,0.94
-6.71,-0.55,0.78,-1.34,-2.66,22.09,0.94
-6.65,-0.54,0.77,-1.34,-2.6,21.97,0.94
-6.73,-0.55,0.79,-1.35,-2.74,22.17,0.94
-6.81,-0.56,0.88,-1.42,-8.14,23.02,0.95
-6.68,-0.55,0.78,-1.34,-2.68,22.04,0.93
-6.65,-0.55,0.77,-1.35,-2.69,22.01,0.94
-6.7,-0.55,0.79,-1.35,-2.72,22.11,0.94
-6.8,-0.55,0.79,-1.36,-2.73,22.28,0.94
-6.7,-0.55,0.78,-1.36,-2.63,22.11,0.94
-6.68,-0.55,0.85,-1.4,-8.02,22.71,0.94
-6.73,-0.55,0.79,-1.36,-2.77,22.19,0.94
-6.55,-0.54,0.88,-1.42,-9.79,22.74,0.94
-6.51,-0.56,0.83,-1.39,-7.63,22.38,0.93
-6.73,-0.55,0.79,-1.35,-2.76,22.17,0.94
-6.67,-0.55,0.83,-1.39,-7.75,22.62,0.94
-6.71,-0.55,0.8,-1.36,-2.81,22.18,0.94
-6.79,-0.55,0.77,-1.33,-2.7,22.19,0.94
-6.62,-0.55,0.8,-1.37,-2.74,22.08,0.94
-6.75,-0.55,0.8,-1.36,-2.81,22.24,0.94
-6.66,-0.56,0.8,-1.37,-2.81,22.15,0.94
-6.72,-0.59,0.84,-1.43,-6.93,22.71,0.93
-6.72,-0.55,0.79,-1.36,-2.73,22.18,0.94
-6.72,-0.55,0.77,-1.34,-2.58,22.09,0.94
-6.63,-0.56,0.82,-1.38,-7.54,22.5,0.93
-6.68,-0.56,0.85,-1.4,-8.58,22.77,0.94
-6.75,-0.55,0.78,-1.33,-2.67,22.13,0.94
-6.65,-0.55,0.77,-1.33,-2.64,21.96,0.94
-6.7,-0.56,0.79,-1.36,-2.75,22.15,0.94
-6.68,-0.55,0.79,-1.35,-2.81,22.12,0.94
-6.68,-0.55,0.79,-1.35,-2.82,22.1,0.94
-6.71,-0.55,0.83,-1.38,-7.57,22.63,0.94
-6.71,-0.55,0.77,-1.33,-2.68,22.07,0.94
-6.71,-0.56,0.84,-1.39,-7.92,22.71,0.94
-6.6,-0.54,0.78,-1.34,-2.57,21.92,0.94
-6.67,-0.56,0.84,-1.41,-7.64,22.65,0.93
-6.65,-0.56,0.82,-1.38,-7.68,22.55,0.93
-6.7,-0.56,0.8,-1.37,-2.78,22.2,0.94
-6.72,-0.54,0.81,-1.37,-2.91,22.26,0.94
-6.64,-0.54,0.78,-1.34,-2.75,22.01,0.94
-6.75,-0.55,0.78,-1.35,-2.73,22.19,0.94
-6.61,-0.54,0.8,-1.37,-2.78,22.05,0.93
-6.64,-0.54,0.8,-1.38,-2.73,22.11,0.94
-6.77,-0.56,0.82,-1.39,-7.29,22.71,0.93
-6.76,-0.55,0.77,-1.33,-2.76,22.14,0.94
-6.71,-0.57,0.82,-1.4,-7.02,22.62,0.93
-6.74,-0.55,0.77,-1.33,-2.79,22.13,0.94
-6.83,-0.55,0.78,-1.35,-2.59,22.28,0.94
-6.69,-0.55,0.78,-1.35,-2.69,22.09,0.94
-6.67,-0.55,0.77,-1.34,-2.67,22.03,0.94
-6.79,-0.55,0.77,-1.34,-2.63,22.2,0.94
-6.73,-0.55,0.83,-1.38,-7.65,22.71,0.94
-6.73,-0.55,0.77,-1.33,-2.71,22.1,0.94
-6.73,-0.55,0.83,-1.38,-7.58,22.69,0.94
-6.7,-0.55,0.78,-1.35,-2.74,22.11,0.94
-6.67,-0.55,0.78,-1.34,-2.61,22.04,0.94
-6.7,-0.56,0.82,-1.39,-7.14,22.58,0.93
-6.81,-0.58,0.83,-1.41,-6.88,22.78,0.93
-6.69,-0.56,0.84,-1.39,-7.68,22.68,0.94
-6.67,-0.56,0.82,-1.39,-7.39,22.57,0.93
-6.65,-0.56,0.81,-1.38,-7.17,22.49,0.93
-6.78,-0.57,0.82,-1.4,-6.91,22.69,0.93
-6.58,-0.56,0.84,-1.39,-8.25,22.57,0.94
-6.75,-0.56,0.78,-1.35,-2.66,22.18,0.94
-6.71,-0.55,0.79,-1.36,-2.66,22.14,0.94
-6.72,-0.55,0.8,-1.36,-2.79,22.2,0.94
-6.88,-0.56,0.81,-1.38,-2.85,22.5,0.95
-6.71,-0.55,0.82,-1.37,-7.57,22.62,0.94
-6.66,-0.56,0.82,-1.39,-7.35,22.55,0.93
-6.71,-0.55,0.79,-1.35,-2.83,22.17,0.94
-6.56,-0.55,0.84,-1.41,-7.83,22.51,0.93
-6.71,-0.56,0.8,-1.37,-7.08,22.54,0.93
-6.65,-0.54,0.78,-1.33,-2.84,22.01,0.94
-6.73,-0.55,0.84,-1.4,-7.75,22.75,0.94
-6.66,-0.55,0.78,-1.35,-2.61,22.04,0.94
-6.72,-0.55,0.78,-1.34,-2.61,22.1,0.94
-6.7,-0.55,0.8,-1.34,-2.93,22.15,0.95
-6.73,-0.55,0.78,-1.35,-2.69,22.15,0.94
-6.71,-0.56,0.8,-1.37,-2.83,22.22,0.94
-6.69,-0.56,0.82,-1.39,-7.15,22.57,0.93
-6.65,-0.55,0.78,-1.35,-2.75,22.04,0.94
-6.71,-0.56,0.82,-1.39,-6.96,22.57,0.93
-6.74,-0.55,0.76,-1.32,-2.65,22.08,0.94
-6.65,-0.56,0.81,-1.38,-7.55,22.54,0.93
-6.62,-0.55,0.87,-1.42,-8.35,22.73,0.94
-6.76,-0.55,0.78,-1.36,-2.53,22.19,0.94
-6.76,-0.56,0.77,-1.34,-2.66,22.16,0.94
-6.7,-0.56,0.78,-1.34,-2.65,22.1,0.94
-6.79,-0.57,0.83,-1.4,-3.03,22.47,0.95
-6.69,-0.56,0.82,-1.39,-7.15,22.58,0.93
-6.6,-0.54,0.78,-1.35,-2.76,21.97,0.94
-6.67,-0.57,0.82,-1.4,-7.1,22.58,0.93
-6.68,-0.56,0.78,-1.36,-2.67,22.1,0.94
-6.69,-0.55,0.79,-1.36,-2.76,22.13,0.94
-6.61,-0.54,0.79,-1.36,-2.7,21.99,0.94
-6.8,-0.55,0.85,-1.39,-7.81,22.84,0.94
-6.72,-0.56,0.83,-1.39,-7.05,22.6,0.93
-6.71,-0.56,0.79,-1.37,-2.59,22.17,0.94
-6.73,-0.55,0.79,-1.35,-2.73,22.17,0.94
-6.7,-0.56,0.81,-1.38,-7.34,22.57,0.93
-6.67,-0.56,0.83,-1.38,-8.23,22.66,0.94
-6.71,-0.54,0.84,-1.39,-7.95,22.69,0.94
-6.73,-0.55,0.82,-1.36,-7.63,22.62,0.94
-6.72,-0.55,0.78,-1.35,-2.84,22.15,0.94
-6.84,-0.55,0.77,-1.34,-2.49,22.24,0.94
-6.69,-0.55,0.77,-1.32,-2.68,22.01,0.94
-6.71,-0.55,0.76,-1.32,-2.65,22.02,0.94
-6.75,-0.55,0.83,-1.38,-7.93,22.74,0.95
-6.64,-0.55,0.8,-1.35,-2.85,22.07,0.94
-6.77,-0.58,0.88,-1.47,-7.44,22.97,0.93
-6.7,-0.57,0.8,-1.37,-7.38,22.55,0.93
-6.74,-0.57,0.81,-1.37,-2.81,22.29,0.94
-6.76,-0.55,0.76,-1.33,-2.61,22.11,0.94
-6.64,-0.55,0.78,-1.35,-2.69,22.01,0.94
-6.58,-0.55,0.87,-1.42,-8.5,22.68,0.94
-6.68,-0.55,0.79,-1.35,-2.8,22.11,0.94
-6.75,-0.56,0.82,-1.39,-7.24,22.66,0.93
-6.67,-0.55,0.78,-1.35,-2.68,22.06,0.94
-6.86,-0.55,0.76,-1.34,-2.41,22.25,0.94
-6.7,-0.55,0.78,-1.35,-2.7,22.12,0.94
-6.64,-0.56,0.82,-1.38,-7.61,22.53,0.93
-6.71,-0.57,0.83,-1.4,-7.23,22.67,0.93
-6.73,-0.57,0.83,-1.41,-7.05,22.66,0.93
-6.8,-0.55,0.78,-1.35,-2.63,22.23,0.94
-6.64,-0.54,0.79,-1.34,-2.82,22.04,0.94
-6.66,-0.56,0.83,-1.39,-7.54,22.58,0.93
-6.58,-0.56,0.88,-1.42,-9.79,22.81,0.94
-6.63,-0.56,0.82,-1.38,-7.26,22.48,0.93
-6.79,-0.55,0.77,-1.35,-2.49,22.17,0.94
-6.6,-0.56,0.84,-1.4,-8.42,22.61,0.93
-6.72,-0.55,0.81,-1.37,-2.94,22.26,0.94
-6.8,-0.56,0.85,-1.41,-7.65,22.85,0.94
-6.66,-0.55,0.78,-1.35,-2.72,22.05,0.94
-6.66,-0.56,0.83,-1.4,-7.58,22.58,0.93
-6.65,-0.55,0.78,-1.34,-2.75,22.02,0.94
-6.78,-0.55,0.78,-1.34,-2.65,22.19,0.94
-6.85,-0.56,0.8,-1.36,-5.56,22.6,0.94
-6.8,-0.56,0.78,-1.35,-6.74,22.56,0.93
-6.78,-0.56,0.79,-1.36,-2.69,22.25,0.94
-6.69,-0.55,0.78,-1.35,-2.66,22.08,0.94
-6.68,-0.56,0.79,-1.35,-2.79,22.13,0.94
-6.7,-0.55,0.77,-1.34,-2.62,22.08,0.94
-6.74,-0.55,0.78,-1.36,-2.64,22.18,0.93
-6.7,-0.55,0.78,-1.35,-2.55,22.08,0.94
-6.57,-0.55,0.89,-1.44,-9.73,22.84,0.94
-6.66,-0.54,0.78,-1.35,-2.53,22.02,0.94
-6.84,-0.55,0.81,-1.37,-3.04,22.44,0.94
-6.5,-0.55,0.87,-1.42,-9.59,22.65,0.94
-6.69,-0.55,0.78,-1.34,-2.75,22.08,0.94
-6.8,-0.57,0.8,-1.38,-2.71,22.36,0.94
-6.66,-0.55,0.79,-1.35,-2.78,22.06,0.94
-6.66,-0.55,0.79,-1.35,-2.8,22.09,0.94
-6.64,-0.55,0.77,-1.33,-2.61,21.97,0.93
-6.73,-0.57,0.84,-1.4,-7.71,22.76,0.94
-6.68,-0.56,0.83,-1.4,-7.55,22.62,0.93
-6.67,-0.56,0.81,-1.38,-7.4,22.54,0.93
-6.71,-0.55,0.8,-1.36,-2.85,22.2,0.94
-6.74,-0.56,0.8,-1.36,-2.68,22.22,0.94
-6.81,-0.55,0.76,-1.33,-2.67,22.18,0.94
-6.76,-0.56,0.79,-1.38,-2.65,22.29,0.94
-6.67,-0.55,0.76,-1.33,-2.47,21.97,0.94
-6.7,-0.56,0.78,-1.34,-2.7,22.11,0.94
-6.71,-0.55,0.79,-1.35,-2.79,22.14,0.94
-6.69,-0.55,0.79,-1.36,-2.66,22.11,0.94
-6.81,-0.56,0.82,-1.38,-3,22.42,0.95
-6.67,-0.55,0.83,-1.37,-8.23,22.64,0.94
-6.69,-0.55,0.77,-1.33,-2.69,22.04,0.94
-6.7,-0.54,0.79,-1.35,-2.68,22.09,0.94
-6.77,-0.57,0.83,-1.39,-7.59,22.74,0.93
-6.76,-0.57,0.84,-1.4,-7.31,22.75,0.93
-6.77,-0.55,0.83,-1.39,-7.49,22.74,0.94
-6.63,-0.55,0.83,-1.36,-8.22,22.54,0.95
-6.67,-0.55,0.79,-1.35,-2.71,22.06,0.94
-6.87,-0.58,0.79,-1.38,-6.65,22.73,0.93
-6.63,-0.55,0.84,-1.39,-8.49,22.64,0.94
-6.7,-0.55,0.79,-1.37,-2.69,22.17,0.94
-6.85,-0.56,0.82,-1.38,-7.4,22.82,0.94
-6.7,-0.54,0.79,-1.35,-2.82,22.13,0.94
-6.61,-0.54,0.78,-1.35,-2.46,21.94,0.94
-6.63,-0.54,0.78,-1.33,-2.75,21.97,0.94
-6.68,-0.56,0.84,-1.42,-7.57,22.69,0.93
-6.79,-0.56,0.81,-1.37,-2.95,22.35,0.95
-6.71,-0.56,0.82,-1.36,-7.71,22.61,0.94
-6.78,-0.57,0.84,-1.39,-7.14,22.77,0.94
-6.71,-0.55,0.84,-1.39,-7.84,22.71,0.94
-6.66,-0.56,0.81,-1.38,-7.08,22.51,0.93
-6.73,-0.56,0.81,-1.37,-2.99,22.29,0.94
-6.72,-0.56,0.79,-1.36,-2.74,22.17,0.94
-6.7,-0.55,0.78,-1.33,-2.77,22.06,0.94
-6.67,-0.55,0.76,-1.32,-2.61,21.98,0.94
-6.72,-0.57,0.83,-1.41,-6.91,22.64,0.93
-6.68,-0.54,0.77,-1.33,-2.61,22.03,0.94
-6.66,-0.54,0.79,-1.37,-2.73,22.11,0.94
-6.7,-0.55,0.79,-1.36,-2.83,22.16,0.94
-6.6,-0.56,0.87,-1.42,-8.73,22.73,0.94
-6.78,-0.55,0.83,-1.38,-7.82,22.75,0.94
-6.73,-0.55,0.79,-1.35,-2.7,22.18,0.94
