,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
2538,1.0,5.7,2.2,2.2,16.65,4.3999999999999995,3.9,1.1,9.9855,3.24,4.8,9.0,5.619879747436588,6
2540,1.0,5.8,3.1,3.1,7.5,5.2,5.5,2.3,9.949,3.19,4.6000000000000005,9.8,5.4708036428135545,5
2543,1.0,7.7,2.8000000000000003,6.3,11.1,3.9,5.8,1.79,9.979,3.08,4.4,8.8,5.348231536257655,4
2545,1.0,6.1,4.3,3.5,9.1,5.8999999999999995,8.3,2.49,9.971,3.37,5.0,8.5,4.66089120348027,5
2546,1.0,7.5,2.9,6.7,8.1,3.6999999999999997,5.3,1.66,9.966000000000001,2.9,4.1,8.9,5.325829003531509,6
2547,1.0,6.2,2.8000000000000003,4.1,5.0,4.3,5.0,1.88,9.931799999999999,3.23,6.4,10.8,5.861181911527874,6
2550,1.0,7.4,1.9,3.1,14.5,4.5,3.9,1.93,9.986,3.1,5.0,9.2,5.879884923112049,6
2556,1.0,6.7,2.5,3.3000000000000003,2.9,5.7,5.2,1.73,9.934,3.02,4.8,9.5,5.433590649630925,7
2559,1.0,6.4,2.5,4.1,8.6,4.2,5.7,1.73,9.965,3.0,4.4,9.1,5.509768406265683,5
2562,1.0,7.6,3.5,4.6000000000000005,14.7,4.7,3.3,1.51,9.9709,3.03,5.300000000000001,10.3,5.729830079711753,5
2567,1.0,6.7,2.5,2.3000000000000003,7.2,3.8,6.1,2.2,9.952,3.14,3.5,9.5,5.561716042267331,5
2576,1.0,6.2,2.5,2.1,15.55,3.9,2.8,1.59,9.982,3.48,6.4,9.6,5.7889780863384175,6
2578,1.0,7.0,2.1,3.4000000000000004,8.0,5.7,1.9,1.01,9.953999999999999,2.99,5.8999999999999995,9.4,5.689767900542596,5
2579,1.0,6.4,2.9,2.8000000000000003,11.1,6.3,6.6,1.69,9.972999999999999,2.89,5.699999999999999,9.0,5.404093788058868,5
2581,1.0,6.8,2.1,3.5999999999999996,18.1,4.6,3.2,1.33,10.0,3.27,4.8,8.8,5.666631352411369,5
2582,1.0,6.4,2.5,7.4,7.8,4.5,5.2,2.09,9.956,3.21,4.2,9.2,5.388797791109063,6
2584,1.0,6.9,4.0,4.2,6.2,6.6000000000000005,4.1,1.76,9.9552,3.12,5.4,9.4,5.093584499416061,5
2585,1.0,6.6,2.5,5.1,8.0,4.7,6.1,1.89,9.9604,3.22,4.9,9.2,5.433406129803518,5
2586,1.0,6.8,1.5,4.1,12.9,4.3999999999999995,7.95,1.83,9.9742,3.24,7.800000000000001,10.2,6.242560040336772,6
2589,1.0,7.5,2.4,3.1,13.1,5.0,2.6,1.8,9.988399999999999,3.05,5.300000000000001,9.1,5.758292211067971,6
2591,1.0,6.9,2.3000000000000003,2.4,14.2,5.3,1.9,0.94,9.982,3.17,5.0,9.6,5.849569384403784,5
2592,1.0,6.1,3.5999999999999996,5.8,15.0,4.3999999999999995,4.2,1.15,9.978,3.15,5.1,9.0,5.152332858902232,5
2597,1.0,7.8,3.0,2.9,16.85,5.4,2.3,1.35,9.998000000000001,3.16,3.8,9.0,5.49667200056234,6
2599,1.0,7.5,3.1,5.1,14.8,3.9,6.2,2.04,9.982,3.06,6.0,9.5,5.609317255583567,5
2603,1.0,6.8,2.9,5.0,13.3,5.3,4.8,1.94,9.974,3.09,4.5,9.4,5.513672412931943,5
2604,1.0,5.7,2.5,2.6,12.5,4.9,5.25,1.06,9.9691,3.08,4.5,9.4,5.5850315058357465,6
2609,1.0,7.2,2.0,6.1,16.2,4.3,1.4,1.03,9.987,3.06,3.5999999999999996,9.2,5.7868052767697025,6
2611,1.0,7.3,2.9,3.7,8.3,4.3999999999999995,4.5,2.27,9.966000000000001,3.12,4.699999999999999,9.0,5.387925128993676,5
2626,1.0,6.6,2.6,5.6000000000000005,15.4,5.3,3.2,1.41,9.981,3.11,4.9,9.3,5.5972801057679655,5
2633,1.0,7.2,2.5,3.9000000000000004,18.95,3.8,4.2,1.55,9.999,2.97,4.699999999999999,9.0,5.7144679340318225,6
2641,1.0,7.1,2.3000000000000003,2.4,5.4,3.9,6.0,1.96,9.948,3.19,7.800000000000001,10.0,5.871999671804333,4
2642,1.0,6.6,2.8000000000000003,4.2,8.2,4.3999999999999995,6.0,1.96,9.956199999999999,3.14,4.8,9.4,5.439956368689618,5
2647,1.0,6.5,2.2,7.199999999999999,6.8,4.2,3.3,1.68,9.958,3.12,3.5999999999999996,9.2,5.53867451492176,6
2649,1.0,6.9,1.9,6.0,4.0,3.6999999999999997,0.6,1.22,9.9255,2.92,5.8999999999999995,10.4,6.023441490987541,4
2651,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1,5.821680399512679,7
2652,1.0,6.6,3.1,3.7,6.2,5.2,1.3,1.64,9.9602,3.24,3.9000000000000004,8.8,5.1737300551140155,4
2653,1.0,6.9,2.5,4.699999999999999,8.4,4.2,3.6,1.56,9.9604,3.15,5.5,9.4,5.595308340141269,6
2659,1.0,7.3,2.0,2.9,19.9,3.9,6.9,2.37,10.0037,3.1,4.8,9.2,5.937207417392414,6
2662,1.0,6.6,2.8499999999999996,4.9,11.4,3.5000000000000004,5.7,1.37,9.9732,3.08,5.4,8.9,5.360198312847985,6
2665,1.0,6.4,1.7999999999999998,4.8,18.0,5.4,5.6,1.83,10.003799999999998,2.98,6.1,8.5,5.726172475738936,6
2666,1.0,6.8,2.2,3.5,17.5,3.9,3.8,1.53,9.994,3.24,4.2,9.0,5.688472616925179,6
2669,1.0,6.6,2.8000000000000003,4.1,7.0,4.6,5.9,1.94,9.9558,3.14,4.8,9.4,5.444514708717908,5
2672,1.0,6.8,2.5,2.7,10.7,7.6,4.7,1.54,9.967,3.05,3.8,9.0,5.366241039892606,5
2674,1.0,6.8,3.4000000000000004,4.4,6.6,5.2,2.8,1.56,9.955,3.14,4.1,9.6,5.354929712573412,5
2675,1.0,6.8,2.3000000000000003,4.2,7.4,4.3999999999999995,5.6,1.89,9.958,3.22,4.8,9.3,5.542461390970893,6
2680,1.0,5.7,2.5,2.7,10.8,5.0,5.8,1.16,9.959200000000001,3.1,5.0,9.8,5.673757613890098,6
2682,1.0,7.5,2.7,3.1,17.7,5.1,3.3,1.73,9.99,3.09,6.4,10.2,6.086382023638618,5
2686,1.0,7.5,3.5,4.8,12.4,5.59999999999999,6.1,1.765,9.9803,2.97,5.2,8.8,5.167659464871114,5
2690,1.0,6.6,2.2,5.300000000000001,15.1,5.2,2.2,1.36,9.986,2.94,3.5,9.4,5.840885011196566,5
2704,1.0,6.5,2.9,5.2,7.9,4.9,3.5,1.92,9.9551,3.16,5.1,9.5,5.468334945510228,6
2705,1.0,5.7,2.2,2.2,16.65,4.3999999999999995,3.9,1.1,9.9855,3.24,4.8,9.0,5.619879747436588,6
2708,1.0,7.6,3.4000000000000004,3.9000000000000004,7.6,4.0,4.5,2.15,9.965,3.11,5.300000000000001,9.2,5.3426497508026936,6
2709,1.0,6.4,2.4,4.9,5.8,5.3,2.5,1.2,9.942,3.01,9.8,10.5,6.050635183536662,6
2710,1.0,8.5,1.9,5.6000000000000005,17.3,5.5,4.7,1.69,10.0047,3.07,6.7,9.3,6.007599603739071,6
2719,1.0,6.8,2.8000000000000003,4.0,22.0,4.8,4.8,1.67,10.009999999999998,2.93,5.0,8.7,5.562385131617998,5
2721,1.0,6.6,3.4000000000000004,4.0,8.1,4.6,6.8,1.7,9.9494,3.15,5.0,9.55,5.239487458649081,6
2722,1.0,7.5,2.5,4.699999999999999,4.1,4.09999999999999,9.5,1.63,9.9184,2.92,5.8999999999999995,11.3,6.003348201700937,6
2729,1.0,6.6,2.6,5.6000000000000005,15.4,5.3,3.2,1.41,9.981,3.11,4.9,9.3,5.5972801057679655,5
2730,1.0,6.3,2.9,1.4000000000000001,7.05,4.5,5.0,1.77,9.9564,3.23,4.2,9.0,5.266209361518143,5
2731,1.0,6.5,2.5,2.7,17.4,6.4,2.9,1.4,9.977599999999999,3.2,4.9,10.1,5.8913166180349,6
2734,1.0,8.6,3.7,7.0,12.15,3.9,2.1,1.58,9.983,3.0,7.3,9.3,5.4628795705589965,6
2736,1.0,6.3,3.0,1.9,7.7,4.9,4.7,1.84,9.9514,3.22,4.8,9.5,5.401384704292336,5
2738,1.0,6.8,2.4,3.3000000000000003,3.2,4.9,6.8,1.61,9.9324,3.1,6.8999999999999995,10.2,5.739051954924469,6
2739,1.0,6.0,1.4000000000000001,1.7000000000000002,5.6,3.5999999999999996,3.7,1.27,9.9373,3.05,5.699999999999999,9.8,5.972634859072925,6
2747,1.0,7.0,2.7,4.8,6.1,4.2,6.0,1.84,9.9566,3.2,5.0,9.4,5.465973351875486,6
2754,1.0,6.4,3.3000000000000003,4.4,8.9,5.5,5.2,1.64,9.9488,3.1,4.8,9.6,5.285187788345642,5
2769,1.0,8.1,1.9,5.8,16.65,4.9,4.8,1.81,10.006,3.2,6.2,9.1,5.914874933458882,6
2774,1.0,7.4,4.1,6.6000000000000005,10.8,5.1,7.7,1.94,9.976,3.05,4.6000000000000005,8.7,4.864228101588566,5
2779,1.0,6.6,4.6000000000000005,4.9,7.4,5.2,1.9,1.84,9.956,3.11,3.8,9.0,4.802714245591917,5
2780,1.0,6.7,5.4,2.7,7.1,4.9,0.8,1.78,9.9502,3.16,3.8,9.4,4.733220216478561,4
2787,1.0,7.6,1.7999999999999998,4.6000000000000005,10.2,5.5,5.8,1.35,9.968,3.14,4.3,9.9,5.924697897254344,6
2790,1.0,6.4,2.4,2.9,11.4,5.1,3.2,1.66,9.968,3.31,4.5,9.5,5.648164521788534,5
2795,1.0,6.4,1.7000000000000002,2.7,6.7,3.5999999999999996,8.8,2.23,9.948,3.28,3.5,10.2,5.950982003724427,6
2796,1.0,6.1,3.8,1.4000000000000001,3.9,6.0,2.7,1.13,9.9344,3.07,3.4000000000000004,9.2,4.926199336966217,4
2797,1.0,7.1,1.7999999999999998,7.4,15.6,4.3999999999999995,4.4,1.76,9.996,3.38,6.7,9.0,5.7863985666294075,6
2799,1.0,7.8,2.7,5.8,11.2,3.5999999999999996,4.4,1.61,9.977,3.06,4.1,8.9,5.430052985199781,6
2805,1.0,6.4,3.7,1.2,5.9,5.59999999999999,0.6,0.91,9.9536,3.06,4.6000000000000005,8.4,4.850708559387067,4
2808,1.0,8.3,3.9000000000000004,7.0,10.6,4.5,3.3,1.69,9.976,3.09,5.699999999999999,9.4,5.302648234962683,5
2812,1.0,7.2,2.9,4.0,13.6,4.5,6.6,2.31,9.977,3.08,5.8999999999999995,9.6,5.673860509463968,6
2813,1.0,5.7,3.5999999999999996,2.1,6.7,3.8,5.1,1.66,9.940999999999999,3.29,6.3,10.0,5.382294642741234,6
2815,1.0,7.3,3.5999999999999996,6.2,7.1,3.3000000000000003,4.8,1.85,9.9472,3.14,6.2,10.6,5.685281030024124,6
2822,1.0,6.6,2.4,3.8,8.0,4.2,5.6,1.87,9.9577,3.21,4.6000000000000005,9.2,5.474530656333954,5
2823,1.0,7.5,2.1,6.800000000000001,10.9,4.5,3.8,1.33,9.978,3.0,3.5999999999999996,8.7,5.494649498329367,5
2826,1.0,6.9,3.2,1.3,7.8,4.2,1.1,1.17,9.96,3.23,3.7,9.2,5.32520484605374,5
2829,1.0,5.5,3.5,3.5,1.1,4.5,1.4,1.67,9.92,3.34,6.800000000000001,9.9,5.272796030617184,6
2830,1.0,7.0,3.2,2.4,6.2,4.8,3.1,2.28,9.957,3.23,6.2,9.4,5.447416635682153,6
2831,1.0,7.3,2.0,2.9,19.5,3.9,6.9,2.37,10.0037,3.1,4.8,9.2,5.941053643232961,6
2833,1.0,6.7,1.7999999999999998,2.5,14.3,4.8,7.9,1.49,9.975000000000001,3.12,3.7,9.7,5.878003836959777,5
2834,1.0,7.9,2.5,3.4000000000000004,11.4,4.0,5.3,2.02,9.9708,3.11,5.699999999999999,9.6,5.765742737059402,6
2843,1.0,6.5,3.2,2.3000000000000003,1.2,5.4,3.9,2.08,9.927200000000001,3.18,4.6000000000000005,9.9,5.373438451065465,6
2845,1.0,6.0,2.5,4.0,5.7,5.2,5.6,1.52,9.9398,3.16,8.8,10.5,5.909033184485331,6
2850,1.0,7.1,1.7999999999999998,3.2,12.2,4.8,3.6,1.25,9.967,2.92,5.4,9.4,5.865655956735598,6
2852,1.0,7.0,2.4,3.0,12.3,3.5000000000000004,7.2,1.72,9.953999999999999,2.99,5.699999999999999,10.4,5.970008444784323,6
2858,1.0,6.3,1.7999999999999998,2.2,5.6,4.7,4.5,1.47,9.9383,3.09,5.4,10.0,5.886535689360882,5
2878,1.0,6.9,5.4,3.2,13.2,5.0,5.3,2.36,9.972999999999999,3.2,5.0,9.6,4.906375625387527,5
2882,1.0,6.1,1.7000000000000002,4.2,15.1,3.3000000000000003,2.8,1.24,9.968399999999999,2.87,4.699999999999999,9.5,5.969852872981774,5
2885,1.0,6.7,2.0,4.1,9.1,4.3999999999999995,5.0,1.66,9.953999999999999,3.14,5.8,9.8,5.828583099095053,6
2887,1.0,7.1,2.8000000000000003,1.9,7.8,4.0,4.8,1.84,9.957899999999999,3.16,5.0,9.4,5.513773508118111,5
2897,1.0,6.8,2.7,2.6,16.1,4.9,5.5,1.96,9.984,3.15,5.0,9.3,5.6156807287945325,5
2900,1.0,7.2,4.699999999999999,1.6,5.9,4.8,1.4,1.25,9.9428,3.09,4.9,9.8,5.058358756803225,5
2903,1.0,7.5,2.9,6.7,8.1,3.6999999999999997,5.3,1.66,9.966000000000001,2.9,4.1,8.9,5.325829003531509,6
2907,1.0,6.6,2.1,4.9,18.15,4.2,4.1,1.58,9.997,3.28,3.9000000000000004,8.7,5.565950374113441,6
2908,1.0,7.6,2.3000000000000003,2.9,8.6,5.3,6.5,1.46,9.963,3.11,3.2,9.8,5.717598532126791,6
2909,1.0,6.3,3.7,5.1,6.3,4.8,3.5,1.46,9.943,3.1,10.1,10.5,5.674277420788574,6
2910,1.0,6.8,3.7,5.1,11.8,4.3999999999999995,6.2,1.63,9.976,3.19,4.4,8.8,5.018690390728448,5
2911,1.0,6.6,2.2,2.9,14.4,4.6,3.9,1.18,9.9834,3.05,5.0,9.1,5.708527622280231,6
2912,1.0,6.4,3.1,5.300000000000001,8.8,5.7,3.6,2.21,9.9642,3.17,4.4,9.1,5.292408254375081,5
2915,1.0,7.1,4.6000000000000005,2.3000000000000003,13.7,4.5,4.4,1.92,9.981,3.11,5.300000000000001,9.4,5.168089518182826,5
2917,1.0,6.9,3.4000000000000004,7.4,11.2,6.9,4.4,1.5,9.968,3.0,8.100000000000001,9.2,5.2730011666604115,5
2924,1.0,7.5,2.4,3.1,13.1,5.0,2.6,1.8,9.988399999999999,3.05,5.300000000000001,9.1,5.758292211067971,6
2925,1.0,6.2,3.2,5.0,6.5,4.8,6.1,1.86,9.948,3.19,4.5,9.6,5.303108730426253,5
2927,1.0,6.3,2.7,4.6000000000000005,11.1,5.3,4.4,1.77,9.9691,3.18,6.7,9.4,5.580176389257817,5
2931,1.0,7.2,3.1,3.5,7.2,4.6,4.5,1.78,9.955,3.14,5.300000000000001,9.7,5.5079493745785495,5
2948,1.0,7.5,2.9,3.1,8.95,5.5,2.0,1.51,9.968,3.08,5.4,9.3,5.532175518469834,5
2951,1.0,8.3,2.1,5.8,17.1,4.9,6.2,2.13,10.006,3.01,5.1,9.3,5.956016458465731,6
2953,1.0,6.8,3.7,5.1,11.8,4.3999999999999995,6.2,1.63,9.976,3.19,4.4,8.8,5.018690390728448,5
2957,1.0,6.4,2.8000000000000003,1.7000000000000002,8.3,4.2,6.1,1.95,9.9577,3.22,4.6000000000000005,9.4,5.462094613063587,5
2966,1.0,5.7,2.2,2.0,16.0,4.3999999999999995,4.1,1.13,9.9862,3.22,4.6000000000000005,8.9,5.593126354477538,6
2967,1.0,7.0,2.5,2.9,15.2,4.7,4.0,1.71,9.982,3.22,4.5,9.3,5.646043218472616,5
2972,1.0,7.4,3.1,2.6,8.6,4.8,4.7,2.06,9.963999999999999,3.26,3.5999999999999996,9.1,5.269972083993609,5
2981,1.0,6.2,3.5,2.0,18.1,6.9,3.3,1.58,9.9908,3.15,5.0,8.8,5.204237295721432,6
2992,1.0,6.3,3.0,2.8000000000000003,5.0,4.2,3.6,1.68,9.9505,3.22,6.8999999999999995,9.5,5.489417519700081,6
3002,1.0,6.4,2.2,4.9,7.5,5.4,4.2,1.51,9.948,3.27,5.2,10.1,5.77423382529506,6
3004,1.0,7.4,2.7,2.6,11.8,5.3,5.5,1.73,9.9699,3.11,6.0,9.8,5.742997123040963,5
3014,1.0,6.6,4.3,2.4,11.9,4.0,5.4,1.59,9.9622,3.14,5.4,9.8,5.237356252718286,6
3017,1.0,8.4,3.5,7.1,12.2,4.6,2.2,1.6,9.982,2.98,6.5,9.4,5.517660201908855,5
3019,1.0,6.6,3.5999999999999996,5.2,10.1,5.0,2.9,1.4,9.962800000000001,3.07,4.0,9.4,5.2553708299235815,5
3024,1.0,5.7,2.2,2.2,16.65,4.3999999999999995,3.9,1.1,9.9855,3.24,4.8,9.0,5.619879747436588,6
3026,1.0,6.8,2.6,2.2,7.7,4.7,5.7,2.1,9.959,3.1,4.699999999999999,9.0,5.403777859858374,5
3032,1.0,6.2,2.2,2.0,20.8,3.5000000000000004,5.8,1.84,10.002200000000002,3.11,5.300000000000001,9.0,5.8084636928660265,6
3037,1.0,7.3,2.2,3.7,15.5,4.8,7.0,2.03,9.9899,3.25,7.7,9.4,5.847440820814128,5
3049,1.0,5.6,2.45,3.2,1.1,4.7,2.4,1.52,9.927,3.12,4.2,9.3,5.3593303254972895,6
3055,1.0,6.5,1.7999999999999998,4.1,14.2,3.9,4.7,1.29,9.9678,3.28,7.199999999999999,10.3,6.153747182645128,7
3062,1.0,7.6,2.3000000000000003,4.9,10.0,3.5999999999999996,4.5,1.82,9.967,3.08,5.8,9.6,5.8110212986108065,6
3072,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.12,9.986,3.14,4.9,9.1,5.811593897391396,7
3077,1.0,7.4,2.4,3.1,8.4,4.5,5.2,1.83,9.963,3.09,3.2,8.8,5.357739772308254,5
3078,1.0,6.9,4.1,3.3000000000000003,10.1,4.3,2.8,1.52,9.968,3.2,5.2,9.4,5.20185312975141,5
3080,1.0,6.3,2.9,4.0,6.5,3.9,4.3,1.67,9.953,3.15,4.4,9.3,5.382794534699001,6
3082,1.0,6.1,3.4000000000000004,2.1,5.0,4.2,1.7,1.33,9.9373,3.02,5.300000000000001,9.4,5.26978191821935,5
3084,1.0,6.6,3.4000000000000004,4.0,8.1,4.6,6.8,1.7,9.9494,3.15,5.0,9.5333333333,5.232665465932124,6
3085,1.0,5.7,2.5,2.2,9.8,4.9,5.0,1.25,9.9571,3.2,4.5,10.1,5.776917907001954,6
3090,1.0,6.9,4.0,5.6000000000000005,11.2,4.3,4.0,1.42,9.975000000000001,3.14,4.6000000000000005,8.7,4.937188633569191,5
3098,1.0,7.2,2.3000000000000003,3.8,14.3,5.79999999999999,5.5,1.94,9.979,3.09,4.4,9.0,5.536905722504926,6
3099,1.0,6.8,3.1,3.2,7.6,5.2,3.5,1.43,9.959,3.14,3.8,9.0,5.207301541559019,5
3103,1.0,5.7,2.45,3.3000000000000003,1.1,4.9,2.8,1.5,9.927,3.13,4.2,9.3,5.339223600489016,5
3108,1.0,7.2,4.6000000000000005,6.5,10.4,5.0,7.6,1.92,9.976,3.16,4.2,8.7,4.690658900616021,5
3116,1.0,6.8,2.2,3.0,10.6,7.000000000000001,6.7,1.94,9.965399999999999,2.89,4.2,9.0,5.491357189404269,6
3118,1.0,6.2,2.5,3.8,7.9,4.5,5.4,2.08,9.9572,3.17,4.6000000000000005,9.1,5.424962813686554,5
3119,1.0,6.5,1.7999999999999998,4.1,14.2,3.9,4.7,1.29,9.9678,3.28,7.199999999999999,10.3,6.153747182645128,7
3121,1.0,6.1,3.0,5.6000000000000005,2.8,4.3999999999999995,4.7,1.79,9.924,3.3,5.699999999999999,10.9,5.738241123505263,7
3126,1.0,6.8,1.9,4.0,9.85,5.5,4.1,1.03,9.953199999999999,2.98,5.6000000000000005,10.5,6.122996341299936,6
3130,1.0,7.0,2.6,4.6000000000000005,15.55,3.6999999999999997,6.1,1.71,9.986,2.94,3.5,8.8,5.468125238731651,6
3146,1.0,6.5,2.4,3.9000000000000004,17.3,5.2,2.2,1.26,9.9888,3.11,4.699999999999999,9.2,5.697221371540857,6
3147,1.0,6.0,3.9000000000000004,1.7000000000000002,12.0,4.6,6.5,2.46,9.976,3.15,3.8,9.0,5.129811217442964,6
3148,1.0,6.6,3.2,2.2,16.7,4.6,3.8,1.33,9.979,3.22,6.7,10.4,5.90625763991952,6
3151,1.0,7.6,2.0,6.800000000000001,12.9,4.2,5.6,1.6,9.9841,3.05,4.1,8.7,5.541599665026923,5
3156,1.0,7.1,3.3000000000000003,6.4,13.2,5.59999999999999,1.2,1.05,9.972,3.05,3.9000000000000004,9.2,5.290447273943133,5
3159,1.0,6.0,1.1,4.699999999999999,10.6,5.2,6.9,1.48,9.958,2.91,3.4000000000000004,9.3,5.837075925522668,4
3167,1.0,6.4,2.3000000000000003,3.7,7.9,5.0,6.0,1.5,9.9488,2.86,4.9,9.3,5.528478623756678,6
3169,1.0,6.2,2.1,3.8,6.8,3.5999999999999996,6.4,2.45,9.951,3.06,3.5999999999999996,9.3,5.612089793591163,6
3172,1.0,6.8,3.4000000000000004,6.8999999999999995,1.3,5.79999999999999,1.2,1.71,9.931,3.06,4.699999999999999,9.7,5.262921784263212,5
3178,1.0,6.4,2.7,4.9,7.3,4.6,5.3,2.06,9.956,3.24,4.3,9.2,5.357831693534041,6
3180,1.0,6.2,2.5,3.8,7.9,4.5,5.4,2.08,9.9572,3.17,4.6000000000000005,9.1,5.424962813686554,5
3183,1.0,6.6,2.4,2.7,15.8,3.5000000000000004,4.6,1.88,9.982,3.24,5.1,9.2,5.673297808254019,5
3187,1.0,6.6,3.0,7.4,4.6,4.09999999999999,3.6,1.59,9.946,3.21,4.5,9.9,5.495902906219438,5
3188,1.0,6.5,2.7,1.9,6.6,4.5,9.8,1.75,9.936399999999999,3.16,3.4000000000000004,10.1,5.495112627736632,6
3189,1.0,7.9,1.6,7.4,17.85,3.6999999999999997,5.2,1.87,9.998000000000001,2.99,4.1,9.3,6.021743555647868,5
3190,1.0,6.3,2.6,4.2,7.1,4.5,6.2,2.09,9.9544,3.2,5.300000000000001,9.5,5.528917447823919,6
3191,1.0,6.9,2.1,6.2,6.3,4.2,0.7,1.09,9.9358,2.96,5.8999999999999995,10.2,5.915502029262332,6
3194,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1,5.821680399512679,7
3195,1.0,7.3,2.3000000000000003,4.1,14.6,4.8,7.3,2.23,9.9863,3.16,7.1,9.4,5.80913633102709,6
3196,1.0,6.4,3.2,2.3000000000000003,16.2,5.5,3.6,1.76,9.986,3.26,5.4,9.1,5.4024913079218395,5
3197,1.0,6.9,2.0,5.0,10.0,3.5999999999999996,7.8,1.67,9.963999999999999,3.15,5.5,10.2,6.014548306016706,6
3202,1.0,5.7,2.1,3.7,4.5,4.0,5.8,1.4,9.9332,3.29,6.2,10.6,5.944627620839636,6
3203,1.0,8.0,2.7,2.5,19.1,4.5,5.0,2.08,10.0051,3.05,5.0,9.2,5.783825387915693,6
3204,1.0,6.4,2.6,2.1,8.2,5.0,5.1,1.82,9.9542,3.23,4.8,9.5,5.515851501955501,5
3209,1.0,7.2,2.5,2.8000000000000003,14.4,5.5,5.5,2.05,9.986,3.12,3.8,9.0,5.546817601116602,7
3218,1.0,6.2,3.0,1.7000000000000002,2.8,4.0,2.4,1.25,9.939,3.01,4.6000000000000005,9.0,5.233200913931507,5
3222,1.0,6.8,2.6,2.9,11.9,5.2,5.4,1.6,9.9546,3.03,5.8,10.4,5.897306700342808,6
3223,1.0,6.6,2.2,2.3000000000000003,17.3,4.7,3.7,1.18,9.990599999999999,3.08,4.6000000000000005,8.8,5.6125687587090125,6
3225,1.0,7.2,2.1,3.5999999999999996,15.7,4.5,6.8,1.83,9.9922,3.25,7.6,9.4,5.894604041874189,5
3231,1.0,6.4,3.1,2.6,13.2,4.6,5.7,2.05,9.975000000000001,3.17,4.1,9.6,5.558984451909438,5
3234,1.0,6.8,2.7,3.5,7.8,4.8,7.6,1.97,9.959,3.24,4.3,9.5,5.4606582815173805,6
3235,1.0,6.4,2.7,4.5,8.3,5.0,5.2,1.96,9.955,3.18,4.8,9.5,5.4822898763157255,5
3253,1.0,5.4,2.9,4.699999999999999,3.0,5.2,4.7,1.45,9.93,3.29,7.5,10.0,5.469694886202601,6
3255,1.0,6.1,2.6,2.5,2.9,4.7,28.9,4.4,9.9314,3.44,6.4,10.5,5.422631097735243,3
3261,1.0,6.2,3.5,2.0,18.1,6.9,3.3,1.58,9.9908,3.15,5.0,8.8,5.204237295721432,6
3277,1.0,7.6,2.0,3.0,14.2,5.59999999999999,5.3,2.125,9.99,3.14,4.6000000000000005,8.9,5.697483524087361,8
3280,1.0,6.6,3.2,4.699999999999999,15.6,6.3,2.7,1.73,9.987200000000001,3.18,5.6000000000000005,9.0,5.36647286686102,5
3281,1.0,7.3,3.5999999999999996,3.4000000000000004,14.8,5.7,4.6,1.73,9.9751,3.14,5.699999999999999,10.2,5.650172583030855,5
3284,1.0,7.9,1.6,6.4,17.0,5.0,6.9,2.1,10.004,3.15,5.1,9.3,6.014497830020693,7
3286,1.0,6.3,3.4000000000000004,5.2,6.3,4.7,6.3,1.86,9.9481,3.18,4.4,9.6,5.245277460229758,5
3291,1.0,6.7,1.7999999999999998,3.0,6.4,4.8,4.0,2.51,9.956,3.29,5.2,10.0,6.0258431529306495,5
3296,1.0,6.7,3.1,1.7999999999999998,7.7,4.3,5.7,2.0,9.9566,3.17,4.4,9.4,5.388263608055785,6
3298,1.0,6.0,2.6,5.0,2.2,4.8,5.9,1.53,9.928,3.08,6.1,9.8,5.475761857026976,5
3309,1.0,6.5,3.5,3.1,10.2,6.9,5.8,1.7,9.9692,3.18,4.9,9.4,5.262026868256889,5
3310,1.0,6.5,2.3000000000000003,2.0,7.5,5.0,4.4,1.79,9.9504,3.18,4.8,9.5333333333,5.615532814504244,5
3314,1.0,6.2,2.9,2.3000000000000003,12.4,4.8,3.3,2.01,9.9612,3.11,5.6000000000000005,9.9,5.723739417554449,6
3316,1.0,7.3,3.5999999999999996,5.4,13.3,5.4,6.3,1.93,9.9864,3.06,4.9,8.6,5.073410349821914,4
3318,1.0,7.3,2.2,5.0,13.7,4.9,5.6,1.89,9.994,3.24,6.6000000000000005,9.0,5.7139884982754445,6
3326,1.0,7.6,2.9,5.8,17.5,4.09999999999999,5.1,2.25,9.997,3.16,6.6000000000000005,9.5,5.7757749520782,6
3335,1.0,6.9,3.0,2.5,3.3,4.09999999999999,2.6,1.24,9.9428,3.18,5.0,9.3,5.319462833651117,6
3337,1.0,6.5,3.3000000000000003,3.8,8.3,4.8,6.8,1.74,9.949200000000001,3.14,5.0,9.6,5.287752330919628,5
3341,1.0,6.2,2.1,2.6,13.1,5.0,5.9,1.5,9.9772,3.31,4.6000000000000005,9.0,5.5398198651898065,5
3343,1.0,6.6,2.1,4.9,18.15,4.2,4.1,1.58,9.997,3.28,3.9000000000000004,8.7,5.565950374113441,6
3347,1.0,7.3,2.4,3.9000000000000004,17.95,5.7,4.5,1.49,9.999,3.21,3.5999999999999996,8.6,5.426301222154895,5
3355,1.0,7.5,3.8,5.6000000000000005,9.7,5.5,1.5,1.7,9.9605,3.13,6.5,9.9,5.447919854918994,6
