,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
1773,1.0,5.3,4.0,2.5,3.9,3.1,4.5,1.3,9.9072,3.31,5.8,11.75,6.647917476887529,7
1776,1.0,8.3,1.6,3.7,7.9,2.5,3.8,1.07,9.9306,2.93,3.7,11.9,6.449173486003169,6
1777,1.0,7.3,1.9,2.4,6.3,5.4,3.4,2.31,9.963999999999999,3.36,5.4,10.0,5.518294079685881,6
1781,1.0,7.0,1.4000000000000001,4.9,5.9,5.3,2.2,1.18,9.953999999999999,3.36,3.5999999999999996,9.4,5.640513638592998,6
1783,1.0,7.3,4.0,2.8000000000000003,6.5,3.6999999999999997,2.6,0.97,9.9148,3.16,5.8,12.6,6.57546891863997,7
1784,1.0,7.3,2.4,3.9000000000000004,3.6,2.4,3.5,1.16,9.928,3.17,5.1,10.9,6.2909020365156545,5
1789,1.0,7.1,2.0,3.1,7.4,5.3,3.2,2.11,9.9587,3.31,5.8999999999999995,10.4,5.71813304256106,6
1790,1.0,5.9,1.7000000000000002,2.9,3.1,3.0,3.2,1.23,9.8913,3.41,3.3000000000000003,13.7,7.126920586594379,7
1796,1.0,7.4,1.7999999999999998,3.0,8.8,6.4,2.6,1.03,9.961,2.94,5.6000000000000005,9.3,5.247046935893444,5
1797,1.0,6.9,3.0,3.0,10.55,3.6999999999999997,0.4,0.28,9.9184,3.07,3.2,12.7,6.395686048362229,6
1805,1.0,7.8,2.4,1.7999999999999998,6.7,4.6,3.3,1.6,9.963,3.2,5.6000000000000005,9.8,5.480070372276649,6
1810,1.0,7.2,2.4,2.9,3.0,3.5999999999999996,1.7,1.17,9.9411,3.36,6.800000000000001,10.1,5.849116894998135,6
1812,1.0,6.5,2.0,3.5,3.9,4.0,2.7,1.4,9.9102,2.98,5.300000000000001,11.8,6.261773657297665,6
1813,1.0,6.8,3.4000000000000004,3.5999999999999996,8.9,2.89999999999999,4.4,1.28,9.931799999999999,3.28,3.5,11.95,6.607443481432465,7
1816,1.0,7.7,4.4,2.4,11.2,3.1,4.1,1.67,9.948,3.12,4.3,11.3,6.1494169800838945,7
1819,1.0,5.9,2.3000000000000003,2.8000000000000003,8.6,4.6,3.7,1.42,9.9432,3.23,5.300000000000001,10.6,6.005942665151898,6
1822,1.0,6.9,1.5,2.8000000000000003,4.4,2.89999999999999,1.4,1.07,9.9347,3.24,4.6000000000000005,10.4,5.899939859294304,8
1826,1.0,6.4,1.7000000000000002,3.2,2.4,4.8,4.1,2.0,9.938,3.5,5.0,9.7,5.962447286381948,6
1832,1.0,8.5,2.1,2.6,9.25,3.4000000000000004,7.3,1.42,9.945,3.05,3.7,11.4,6.532534448149388,6
1835,1.0,7.0,2.0,3.4000000000000004,5.7,3.5000000000000004,3.2,0.83,9.928,3.19,4.6000000000000005,11.5,6.346844188898617,6
1837,1.0,5.7,1.5,2.8000000000000003,3.7,4.5,5.7,1.51,9.913,3.22,2.7,11.2,6.425001725058746,6
1839,1.0,6.5,2.2,3.1,3.9,4.6,1.7,1.06,9.9098,3.15,3.1,11.5,6.1325486130107425,5
1842,1.0,6.4,2.3000000000000003,3.5,4.6,3.9,4.3,1.47,9.9216,3.18,4.0,11.0,6.287667713068845,7
1845,1.0,6.7,2.8000000000000003,3.1,7.4,4.09999999999999,0.7,0.81,9.9254,3.04,4.699999999999999,11.4,5.956972033885518,8
1848,1.0,6.6,2.6,2.1,2.9,2.6,4.8,1.26,9.908900000000001,3.22,3.8,11.3,6.557102387261473,7
1858,1.0,6.2,7.6,0.1,3.2,4.09999999999999,1.8,1.2,9.9026,3.2,9.399999999999999,13.7,6.362009917710097,7
1860,1.0,8.7,3.0,3.4000000000000004,4.8,1.7999999999999998,2.3,1.27,9.9474,3.12,4.9,11.2,5.953629150000288,7
1861,1.0,7.3,2.2,3.0,8.2,4.7,4.2,2.07,9.966000000000001,3.33,4.6000000000000005,9.5,5.650023228074689,6
1862,1.0,6.6,2.8000000000000003,3.0,12.9,3.3000000000000003,3.1,1.77,9.947899999999999,3.12,3.9000000000000004,11.2,6.117201166788944,6
1865,1.0,7.0,2.0,3.4000000000000004,5.7,3.5000000000000004,3.2,0.83,9.928,3.19,4.6000000000000005,11.5,6.346844188898617,6
1866,1.0,5.0,2.4,1.9,5.0,4.3,1.7,1.01,9.9438,3.67,5.699999999999999,10.0,5.8611501535593735,5
1867,1.0,6.1,3.4000000000000004,4.6000000000000005,4.7,2.89999999999999,2.1,0.94,9.91,3.29,6.2,12.3,6.713335957276478,6
1875,1.0,6.8,2.8000000000000003,3.7,7.0,5.7,3.5,2.08,9.972999999999999,3.57,5.5,10.2,5.617477431597813,5
1877,1.0,5.9,2.5,1.9,12.4,4.7,5.0,1.62,9.972999999999999,3.35,3.8,9.5,5.669681516229196,5
1878,1.0,7.0,3.5999999999999996,3.5,2.5,4.8,6.7,1.61,9.9146,3.05,5.6000000000000005,11.1,6.4180177048740195,6
1879,1.0,6.8,1.6,2.9,10.4,4.6,5.9,1.43,9.951799999999999,3.2,4.0,10.8,6.2342708296263405,6
1880,1.0,6.5,2.3000000000000003,3.3000000000000003,13.8,4.2,2.5,1.39,9.9695,3.35,5.6000000000000005,10.4,5.92889843473096,6
1881,1.0,5.7,2.6,2.4,17.8,5.8999999999999995,2.3,1.24,9.9773,3.3,5.0,10.1,5.644053080853339,5
1883,1.0,8.1,2.5,3.8,3.8,5.1,1.8,1.29,9.928,3.21,3.8,11.5,6.007153675841026,6
1884,1.0,6.9,2.8000000000000003,2.8000000000000003,12.2,4.2,5.2,1.39,9.9522,3.03,5.6000000000000005,10.4,6.1094275471822375,6
1885,1.0,6.3,2.3000000000000003,2.1,5.1,3.5000000000000004,2.9,1.42,9.942,3.36,3.3000000000000003,10.1,5.784700454864836,7
1888,1.0,6.5,2.0,2.4,9.2,4.3999999999999995,2.5,1.5,9.9502,3.22,4.4,10.5,5.775263758285419,5
1892,1.0,8.5,2.3000000000000003,2.8000000000000003,11.1,3.3000000000000003,3.0,0.97,9.9507,3.03,3.9000000000000004,10.5,6.0243498216236615,7
1904,1.0,8.2,4.2,2.9,4.1,3.0,3.1,1.0,9.911,3.0,3.2,12.8,6.4227783324349215,7
1907,1.0,7.1,2.0,3.1,6.85,5.3,3.2,2.11,9.9587,3.31,5.8999999999999995,10.4,5.686000841608557,6
1908,1.0,7.6,3.1,2.3000000000000003,12.7,5.4,2.0,1.39,9.983600000000001,3.16,5.0,9.7,5.181851355748484,4
1910,1.0,5.6,2.6,2.7,10.6,3.0,2.7,1.19,9.947000000000001,3.4,3.4000000000000004,10.7,6.116704593707738,7
1916,1.0,6.8,3.9000000000000004,3.4000000000000004,7.4,2.0,3.8,1.33,9.9212,3.18,4.4,12.0,6.627382837616137,7
1918,1.0,5.7,3.9000000000000004,2.5,4.9,3.3000000000000003,4.9,1.13,9.8966,3.26,5.8,13.1,7.068538095101426,7
1920,1.0,6.8,2.1,3.7,7.0,3.8,2.7,1.07,9.9206,2.98,8.2,11.5,6.435566928912612,6
1922,1.0,7.9,2.5,2.9,5.3,3.1,3.3,1.17,9.918,3.06,3.2,11.8,6.380091468997863,7
1928,1.0,6.2,1.5,2.7,11.0,3.5000000000000004,4.6,1.16,9.9602,3.12,3.8,9.1,5.763937850352928,6
1929,1.0,6.0,3.3000000000000003,1.7999999999999998,3.0,3.5999999999999996,0.5,0.85,9.9125,3.28,4.0,11.5,5.984498913012029,4
1933,1.0,7.0,2.0,3.5,8.8,3.6999999999999997,3.1,1.03,9.9388,3.13,4.9,11.0,6.206117011645199,6
1934,1.0,6.1,2.4,2.7,11.5,5.0,5.1,1.33,9.9476,3.22,3.7,10.8,6.161461571585604,6
1935,1.0,5.8,2.8000000000000003,2.8000000000000003,4.2,4.3999999999999995,5.2,1.58,9.92,3.35,4.4,10.7,6.373230949061187,7
1936,1.0,7.0,3.2,2.7,7.1,2.7,3.7,1.22,9.916500000000001,3.15,6.0,12.6,6.76048773496376,7
1937,1.0,8.3,2.5,3.3000000000000003,2.5,5.3,1.2,0.72,9.9404,2.89,4.8,9.5,5.199104345246891,5
1942,1.0,6.0,2.0,3.2,3.0,3.1,2.6,1.18,9.9134,3.38,6.800000000000001,11.2,6.54880132480995,7
1945,1.0,5.3,3.1,3.8,10.5,3.1,5.3,1.4,9.9321,3.34,4.6000000000000005,11.7,6.751918732171155,6
1949,1.0,6.1,3.7,3.5999999999999996,4.7,3.5000000000000004,3.6,1.16,9.91,3.31,6.2,12.6,6.7857856303150665,6
1952,1.0,6.2,2.8000000000000003,2.8000000000000003,4.3,2.6,2.2,1.05,9.89,2.98,6.4,13.1,6.805406717115977,8
1955,1.0,6.1,4.1,1.4000000000000001,10.4,3.6999999999999997,1.8,1.19,9.96,3.38,4.5,10.0,5.574836029669408,5
1957,1.0,7.9,1.2,4.9,5.2,4.9,3.3,1.52,9.952,3.18,4.699999999999999,10.6,5.849987171116581,6
1958,1.0,6.9,2.3000000000000003,3.4000000000000004,2.7,3.2,2.4,1.21,9.902,3.14,3.8,12.4,6.533105577222988,7
1959,1.0,6.7,1.7999999999999998,1.9,4.7,4.6,5.7,1.61,9.946,3.32,6.6000000000000005,10.5,6.098597850735962,6
1962,1.0,6.2,3.2,3.2,2.2,3.5999999999999996,1.5,0.7,9.899000000000001,3.16,4.8,12.7,6.453710266023735,6
1963,1.0,7.8,1.9,3.2,7.4,1.5,4.7,1.24,9.9278,2.99,3.9000000000000004,11.0,6.5120528748401325,6
1972,1.0,7.2,2.6,2.4,7.0,2.3,1.9,1.3,9.9176,3.14,4.9,12.8,6.5554763299334615,7
1973,1.0,6.1,2.8000000000000003,2.7,4.7,3.0,5.6,1.4,9.9042,3.16,4.2,12.5,6.863567939713354,8
1978,1.0,7.0,3.0,3.2,6.4,3.4000000000000004,2.8,0.97,9.924,3.23,4.4,11.8,6.411691495407286,6
1982,1.0,7.3,3.0,3.4000000000000004,2.7,4.3999999999999995,3.4,1.08,9.910499999999999,3.36,5.300000000000001,12.8,6.725471059728972,8
1983,1.0,8.6,3.5999999999999996,2.6,11.1,3.0,4.35,1.71,9.948,3.03,4.9,12.0,6.3185399436523175,5
1984,1.0,6.3,2.5,2.7,6.6,5.4,4.0,1.58,9.9378,3.2,4.8,10.3,5.880824801751364,5
1985,1.0,6.5,2.6,3.2,16.5,4.5,4.4,1.66,10.0,3.38,4.6000000000000005,9.5,5.562961534898589,6
1986,1.0,6.2,3.2,4.5,2.9,2.89999999999999,3.7,0.94,9.899799999999999,3.25,6.0,12.4,6.935772176168624,6
1989,1.0,8.5,2.5,2.7,4.7,3.1,3.1,0.92,9.922,3.01,3.3000000000000003,12.0,6.287261896986711,6
1996,1.0,7.8,2.1,3.4000000000000004,11.9,3.9,5.5,1.4,9.959,3.02,3.1,10.3,6.029038034819847,6
1997,1.0,6.9,2.2,3.2,5.8,4.09999999999999,2.0,1.19,9.929599999999999,3.17,5.5,11.2,6.089291249292,6
2000,1.0,6.7,1.7999999999999998,2.8000000000000003,10.2,3.9,2.9,1.15,9.9469,3.11,4.5,10.9,5.992015350596317,7
2001,1.0,6.6,6.4,2.8000000000000003,4.4,3.2,1.9,0.78,9.9036,3.11,6.2,12.9,6.456858132485547,6
2004,1.0,7.6,3.1,4.9,3.95,4.3999999999999995,2.7,1.31,9.911999999999999,3.08,6.7,12.8,6.5960280052838725,7
2005,1.0,5.8,1.9,3.3000000000000003,4.2,3.8,4.9,1.33,9.9107,3.16,4.2,11.3,6.520940565311365,7
2009,1.0,6.1,1.9,2.5,4.0,2.3,2.3,1.12,9.923,3.37,5.1,11.6,6.3883132039570985,6
2010,1.0,7.4,1.9,4.9,9.3,3.0,2.6,1.32,9.94,2.99,3.2,11.0,6.101169597040489,7
2011,1.0,7.7,4.2,3.8,8.1,6.1,4.9,1.44,9.966000000000001,3.4,5.8,11.0,5.922698492903718,6
2014,1.0,9.0,3.0,4.9,7.2,3.9,3.2,0.84,9.938,2.94,3.2,11.5,6.130562964908814,6
2021,1.0,5.3,2.6,2.3000000000000003,5.15,3.4000000000000004,4.8,1.6,9.952,3.82,5.1,10.5,6.275840668317476,7
2027,1.0,6.6,2.8000000000000003,3.4000000000000004,0.8,3.6999999999999997,4.2,1.19,9.888,3.03,3.7,12.5,6.680651437276335,6
2030,1.0,6.7,2.1,3.5999999999999996,8.55,2.0,2.0,0.86,9.9146,3.19,2.2,13.4,6.800251688004904,7
2033,1.0,8.6,4.85,2.9,4.1,2.6,1.9,1.01,9.918,3.01,3.8,12.4,6.196866888163576,5
2039,1.0,7.1,3.0,3.5999999999999996,6.8,5.5,4.45,2.34,9.972,3.49,6.4,10.2,5.696891977758112,6
2042,1.0,5.4,2.7,2.2,4.6,2.1999999999999997,2.9,1.07,9.8889,3.33,5.4,13.8,7.199577642533165,6
2049,1.0,8.1,2.4,3.2,10.5,3.0,3.4,1.05,9.9407,3.11,4.2,11.8,6.437774739054954,6
2050,1.0,6.6,1.6,2.1,6.7,5.5,4.3,1.57,9.9384,3.15,5.2,10.8,5.9588020757021445,6
2051,1.0,6.8,3.2,3.7,3.4,2.3,1.9,0.87,9.902,3.14,5.300000000000001,12.7,6.681147694807903,6
2053,1.0,7.6,3.1,2.9,10.5,4.0,2.1,1.45,9.966000000000001,3.04,3.5,9.4,5.299347956462644,5
2054,1.0,7.4,3.7,2.6,9.6,5.0,3.3,1.34,9.960799999999999,3.13,4.6000000000000005,10.4,5.577690469633959,5
2056,1.0,7.9,1.7999999999999998,4.9,5.2,5.1,3.6,1.57,9.953,3.18,4.8,10.6,5.820210528326143,6
2059,1.0,6.6,2.4,2.8000000000000003,6.7,3.2,2.6,0.91,9.917200000000001,3.13,3.2,12.3,6.422337830417323,6
2060,1.0,6.9,3.3000000000000003,3.1,4.2,4.0,2.1,0.93,9.896,3.18,4.8,13.4,6.780126293811613,7
2061,1.0,6.4,4.1,2.4,14.0,4.8,2.4,1.13,9.982,3.44,5.300000000000001,9.8,5.5358794094456085,6
2068,1.0,11.8,2.3000000000000003,3.8,11.1,3.4000000000000004,1.5,1.23,9.997,2.93,5.5,9.7,5.243474014124555,3
2069,1.0,6.4,2.1,2.8000000000000003,5.9,4.7,2.9,1.01,9.9278,3.15,4.0,11.0,6.018943950276866,6
2072,1.0,7.2,3.5999999999999996,3.5999999999999996,5.7,3.8,2.6,0.98,9.914,2.93,5.8999999999999995,12.5,6.373582761808967,7
2074,1.0,6.6,3.4000000000000004,2.5,4.8,3.8,1.6,1.21,9.9198,3.36,7.1,12.6,6.458997148551377,6
2078,1.0,3.9,2.25,4.0,4.2,3.0,2.9,1.18,9.89,3.57,3.5999999999999996,12.8,7.129650467773911,8
2083,1.0,7.2,2.3000000000000003,3.9000000000000004,2.3,3.3000000000000003,2.9,1.02,9.908,3.26,5.4,12.3,6.695606823819107,7
2087,1.0,7.0,2.4,3.4000000000000004,3.0,3.5000000000000004,3.6,1.02,9.905000000000001,3.18,4.3,12.2,6.659411070425162,6
2089,1.0,8.7,2.3000000000000003,3.2,13.4,4.3999999999999995,3.5,1.69,9.9975,3.12,4.699999999999999,8.8,5.223513234387625,7
2090,1.0,7.9,2.2,3.8,8.0,4.3,4.6,1.52,9.934,3.12,3.2,11.5,6.367526353142563,7
2091,1.0,6.9,3.3000000000000003,2.6,5.0,2.7,4.6,1.43,9.924,3.25,4.3,11.2,6.4297341678301985,7
2096,1.0,6.9,1.9,3.5,13.5,3.8,4.9,1.18,9.9546,3.0,6.3,10.7,6.279380371253537,6
2097,1.0,8.3,3.3000000000000003,4.3,9.2,4.6,2.2,1.26,9.982,3.38,4.699999999999999,9.3,5.41528939139468,5
2098,1.0,6.8,3.0,3.5,2.8,3.8,1.0,1.64,9.911999999999999,3.09,5.300000000000001,12.0,6.081995039095677,6
2107,1.0,7.7,2.8000000000000003,2.9,4.3,5.1,2.5,1.42,9.939,3.16,3.9000000000000004,10.2,5.623285742255321,5
2110,1.0,7.3,4.1,2.9,1.8,3.2,2.6,0.74,9.8889,2.96,3.5,13.0,6.564533613388918,8
2113,1.0,6.0,2.6,3.2,3.8,2.89999999999999,4.8,1.8,9.9011,3.15,3.4000000000000004,12.0,6.691992240853733,6
2114,1.0,7.2,3.5,3.4000000000000004,12.4,5.1,0.6,0.37,9.943999999999999,3.13,3.9000000000000004,11.5,5.944498801384771,6
2119,1.0,6.2,2.1,2.8000000000000003,5.7,2.79999999999999,4.5,1.21,9.9168,3.21,10.8,12.15,6.985227439895643,7
2123,1.0,6.6,2.1,3.1,11.4,3.9,4.6,1.65,9.9795,3.41,4.4,9.8,5.776163403451696,7
2126,1.0,7.5,2.2,2.9,4.8,5.0,3.3,0.87,9.94,3.14,4.2,9.9,5.74463705362969,5
2128,1.0,7.0,1.6,2.6,6.85,4.7,3.0,2.2,9.9622,3.38,5.8,10.1,5.650707640544543,6
2129,1.0,7.6,2.0,3.9000000000000004,2.6,4.3999999999999995,3.0,1.8,9.940999999999999,3.46,4.4,10.8,6.023933409443058,7
2130,1.0,5.1,2.9,2.8000000000000003,8.3,2.6,2.7,1.07,9.9308,3.36,3.7,11.0,6.269194130121762,6
2131,1.0,6.6,2.3000000000000003,3.0,4.6,6.0,2.9,1.54,9.9142,3.23,4.9,12.2,6.313839829873253,8
2132,1.0,6.7,4.1,2.4,5.4,3.5000000000000004,3.3,1.15,9.901,3.12,4.4,12.8933333333,6.680967258728369,7
2135,1.0,7.1,4.4,2.7,8.4,5.7,6.0,1.6,9.925699999999999,3.16,3.5999999999999996,11.8,6.423846236887533,6
2138,1.0,7.1,2.1,3.1,3.8,2.1,4.0,1.42,9.9215,3.17,3.9000000000000004,10.8,6.356929274516002,7
2141,1.0,6.8,2.5,3.7,3.1,2.6,2.9,0.93,9.9035,3.14,4.5,12.2,6.6600076596082936,6
2144,1.0,6.6,2.5,3.4000000000000004,3.0,5.4,2.2,1.41,9.9338,3.26,4.699999999999999,10.4,5.693972746025857,6
2145,1.0,8.0,2.4,4.8,6.8,4.7,1.3,1.34,9.9616,3.23,7.0,10.0,5.625672957315843,5
2148,1.0,6.3,4.1,3.0,3.2,3.0,4.9,1.64,9.927,3.53,7.9,11.7,6.686526258119741,7
2156,1.0,6.6,1.7999999999999998,2.8000000000000003,3.3,4.3999999999999995,1.8,0.91,9.93,3.42,6.4,10.8,6.1202059641840805,6
2158,1.0,6.7,2.4,4.1,2.9,3.9,4.8,1.22,9.905199999999999,3.25,4.3,12.0,6.794383229526065,5
2159,1.0,7.1,1.2,3.2,9.6,5.4,6.4,1.62,9.962,3.4,4.1,9.4,6.093717316306525,5
2162,1.0,6.7,2.6,2.9,5.8,2.5,2.6,0.74,9.929,3.28,5.300000000000001,11.0,6.332918139092205,6
2163,1.0,6.5,3.2,3.4000000000000004,5.7,4.3999999999999995,2.7,0.91,9.9184,3.28,6.0,12.0,6.496339624900086,7
2165,1.0,6.7,2.7,3.0,13.9,2.89999999999999,3.4,1.31,9.953,3.36,5.0,12.0,6.5536233849682475,7
2166,1.0,6.8,3.2,3.7,3.4,2.3,1.9,0.87,9.902,3.14,5.300000000000001,12.7,6.681147694807903,6
2169,1.0,6.1,2.1,3.0,6.3,3.9,4.7,1.36,9.9068,3.27,3.1,12.7,6.875770376433153,6
2171,1.0,6.4,1.2,4.9,6.4,4.2,4.9,1.61,9.945,3.34,4.4,10.4,6.249474190475848,6
2172,1.0,7.6,2.7,2.4,3.8,5.79999999999999,1.9,1.15,9.958,3.15,4.5,8.9,5.0085080827582935,5
2174,1.0,6.3,4.0,3.2,10.6,4.9,3.8,2.09,9.981,3.47,5.8999999999999995,9.3,5.474543923127551,6
2175,1.0,9.0,5.5,3.0,8.1,2.6,1.4,0.71,9.93,2.94,3.5999999999999996,11.8,6.053906998207176,5
2178,1.0,7.3,3.8,2.3000000000000003,6.5,5.0,1.8,1.02,9.9304,3.1,5.5,11.2,5.8746508306711,4
2181,1.0,7.6,3.1,2.7,5.8,3.5999999999999996,2.3,1.09,9.9399,3.34,5.4,11.0,6.0975622436458465,6
2182,1.0,7.1,2.0,3.1,7.4,5.3,3.2,2.11,9.9587,3.31,5.8999999999999995,10.4,5.71813304256106,6
2184,1.0,7.8,4.3,4.9,13.0,3.3000000000000003,3.7,1.58,9.955,3.14,3.5,11.3,6.223028813267856,6
2185,1.0,7.1,3.9000000000000004,3.5,12.5,4.3999999999999995,2.6,0.72,9.940999999999999,3.17,2.9,11.6,6.21886418937607,5
2186,1.0,6.6,3.9000000000000004,2.2,4.0,3.8,1.7,0.98,9.9018,3.25,5.300000000000001,13.0,6.57204382344984,7
2194,1.0,6.4,2.6,2.2,5.1,3.6999999999999997,2.3,1.31,9.943999999999999,3.29,3.2,10.1,5.607830649518984,5
2196,1.0,8.4,1.7999999999999998,4.2,5.1,3.5999999999999996,0.7,0.77,9.939,3.16,5.2,11.7,6.043863089817118,5
2197,1.0,8.8,3.4000000000000004,3.3000000000000003,9.7,3.5999999999999996,4.6,1.72,9.966000000000001,3.08,4.0,10.2,5.780147095687029,5
2199,1.0,7.0,5.300000000000001,4.3,6.1,2.89999999999999,0.6,0.76,9.9118,3.08,5.0,12.5,6.346512397408291,8
2200,1.0,6.0,2.8000000000000003,2.7,4.1,4.6,5.0,1.47,9.912600000000001,3.27,5.6000000000000005,11.6,6.559409961728862,6
2201,1.0,6.4,2.5,3.7,4.5,3.9,4.1,1.47,9.921,3.18,4.0,11.1,6.28401488651205,7
2204,1.0,7.7,2.8000000000000003,2.4,2.4,4.3999999999999995,2.9,1.57,9.9312,3.27,5.6000000000000005,10.6,5.9314418306290815,6
2206,1.0,8.0,4.5,2.8000000000000003,10.8,5.1,2.5,1.57,9.957,3.06,4.699999999999999,11.4,5.672709977830372,7
2210,1.0,6.8,4.3,3.0,3.5,3.3000000000000003,2.7,1.35,9.906,3.0,3.7,12.0,6.212408694100813,6
2215,1.0,6.7,3.0,2.9,2.8,2.5,3.7,1.07,9.9159,3.31,6.3,11.3,6.572113219297404,7
2217,1.0,4.7,7.8500000000000005,0.0,3.4,3.5999999999999996,2.3,1.34,9.8981,3.53,9.200000000000001,13.8,6.7005022236335,6
2222,1.0,5.6,4.9,1.3,4.5,3.9,1.7,1.16,9.907,3.42,9.0,13.7,6.7097575992182,7
2223,1.0,5.8,3.1,3.2,4.5,2.4,2.8,0.94,9.890600000000001,3.25,5.2,13.7,7.126295234780358,7
2227,1.0,6.5,4.3,2.8000000000000003,11.25,3.2,3.1,0.87,9.922,3.02,3.8,12.4,6.491036153845366,6
2230,1.0,7.0,3.1,3.1,9.1,3.5999999999999996,4.5,1.4,9.9216,2.98,3.1,12.0,6.458399294221479,7
2232,1.0,7.4,2.1,3.0,7.9,3.9,1.4,1.18,9.942,2.96,3.4000000000000004,10.4,5.595104336709321,5
2235,1.0,7.4,1.7999999999999998,3.5999999999999996,13.1,5.59999999999999,7.2,1.63,10.0,3.42,3.5,9.1,5.662848458298762,6
2236,1.0,7.5,1.9,3.4000000000000004,2.6,3.6999999999999997,3.3,1.25,9.923,3.1,4.9,11.1,6.155365763843658,7
2239,1.0,6.4,1.7000000000000002,3.0,2.8,3.4000000000000004,3.3,1.25,9.915199999999999,3.03,4.9,10.4,6.0849308205122785,6
2245,1.0,9.0,3.1,4.8,6.6,4.3,1.1,0.73,9.938,2.9,3.8,11.6,5.843117547182036,5
2248,1.0,7.1,1.9,2.8000000000000003,3.6,3.3000000000000003,1.6,0.78,9.93,2.91,7.800000000000001,11.4,5.895782656124104,6
2253,1.0,6.1,3.2,3.3000000000000003,10.7,3.5999999999999996,2.7,0.98,9.9521,3.34,5.2,10.2,6.028479711216116,6
2257,1.0,6.8,2.3000000000000003,3.1,2.8,4.7,4.0,1.22,9.912600000000001,3.06,6.4,10.9,6.273447856525194,7
2258,1.0,6.8,1.9,3.3000000000000003,4.9,4.7,4.2,1.3,9.9283,3.12,5.6000000000000005,11.0,6.189585738367205,6
2260,1.0,7.8,3.9000000000000004,2.6,9.9,5.8999999999999995,3.3,1.81,9.955,3.04,4.2,10.9,5.56995574100234,6
2261,1.0,7.0,3.2,3.1,6.4,3.1,3.8,1.15,9.923499999999999,3.38,5.8,12.2,6.768622754919645,7
2265,1.0,7.3,4.0,2.6,5.45,1.6,2.6,0.9,9.8951,2.84,5.4,13.2,6.759310874760714,7
2266,1.0,6.9,2.0,3.0,4.7,4.09999999999999,4.0,1.48,9.932,3.16,3.5,10.2,5.960027763780126,6
2267,1.0,6.0,3.9000000000000004,2.6,2.7,3.8,3.9,1.87,9.9325,3.41,5.0,10.8,5.992218566093342,6
2272,1.0,7.1,4.4,2.7,8.4,5.7,6.0,1.6,9.925699999999999,3.16,3.5999999999999996,11.8,6.423846236887533,6
2273,1.0,6.7,1.3,4.5,4.2,4.3,5.2,1.31,9.9162,3.06,5.4,11.3,6.559594929304315,6
2276,1.0,6.0,2.7,2.8000000000000003,4.8,6.3,3.1,2.01,9.963999999999999,3.69,7.1,10.0,5.621697534185052,5
2278,1.0,6.4,1.6,3.1,5.3,4.3,4.2,1.57,9.945500000000001,3.35,4.699999999999999,10.5,6.003572889472619,5
2279,1.0,5.2,2.0,2.7,3.2,4.7,1.6,0.93,9.923499999999999,3.44,5.300000000000001,10.1,5.94670152810257,7
2282,1.0,6.9,2.8000000000000003,3.7,9.1,3.6999999999999997,1.6,0.76,9.948,3.05,5.4,11.1,5.8434407268988675,5
2289,1.0,7.6,1.5,3.5,4.3,5.1,2.3,0.98,9.9422,3.1,4.4,9.5,5.564694506350778,6
2293,1.0,5.4,5.300000000000001,1.6,2.7,3.5999999999999996,3.4,1.28,9.8856,3.2,5.300000000000001,13.2,6.727127692973618,8
2294,1.0,6.1,1.6,2.9,6.0,3.0,2.9,1.44,9.9474,3.68,4.6000000000000005,10.7,6.267046477546304,6
2295,1.0,8.5,1.9,4.9,3.5,4.3999999999999995,2.9,1.17,9.938,3.14,5.1,10.1,5.9675855110644065,6
2299,1.0,7.4,2.4,2.2,10.7,4.2,2.6,0.81,9.953999999999999,2.86,3.5999999999999996,9.7,5.454934605721401,6
2304,1.0,7.9,2.8000000000000003,4.1,4.9,5.79999999999999,3.1,1.53,9.966000000000001,3.27,5.1,9.7,5.374901966960761,6
2305,1.0,7.2,2.6,2.6,12.7,3.5999999999999996,4.9,2.14,9.986,3.41,5.0,10.0,5.797657928833154,6
2306,1.0,8.2,2.0,3.8,3.5,5.3,4.1,1.74,9.9306,3.22,4.1,11.6,6.205103410334506,5
2308,1.0,9.2,2.8000000000000003,4.6000000000000005,3.2,5.79999999999999,3.9,1.33,9.96,3.14,5.8,9.5,5.512089402281023,5
2309,1.0,6.5,1.3,2.7,2.6,3.5000000000000004,3.2,0.76,9.914,3.21,7.6,11.3333333333,6.518726864954772,6
2315,1.0,8.0,2.5,2.7,9.7,3.5999999999999996,1.5,0.85,9.9406,2.99,3.5999999999999996,11.2,5.915484259939763,6
2317,1.0,6.8,3.0,2.7,11.6,2.79999999999999,2.2,0.97,9.9314,2.96,3.8,11.7,6.224399455559291,6
2319,1.0,8.8,3.3000000000000003,4.4,6.35,2.4,0.9,0.87,9.917,2.96,4.0,12.6,6.433617167895582,7
2327,1.0,7.9,2.8000000000000003,3.2,3.6,3.8,0.9,0.76,9.92,3.05,3.1,11.7,5.948686223717814,4
2330,1.0,5.9,3.4000000000000004,3.0,3.8,3.5000000000000004,5.7,1.35,9.9016,3.09,3.4000000000000004,12.0,6.6505207454498185,6
2331,1.0,5.1,3.5,2.6,6.8,3.4000000000000004,3.6,1.2,9.9188,3.38,4.0,11.5,6.466602770063979,6
2333,1.0,8.5,2.1,2.6,9.25,3.4000000000000004,7.3,1.42,9.945,3.05,3.7,11.4,6.532534448149388,6
