,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1965,1.0,0.525,0.38,0.14,0.6065,0.1939999999999999,0.1475,0.21,12.063798068962242,14
1968,1.0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,13.352168563100824,10
1970,1.0,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,11.891258201797442,9
1971,1.0,0.64,0.5,0.165,1.1635,0.5539999999999999,0.239,0.32,10.034018068876168,11
1972,1.0,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11.096004727530046,11
1977,1.0,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,12.384804141115591,12
1984,1.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,11.382641053602812,19
1985,1.0,0.595,0.47,0.155,1.1775,0.542,0.2689999999999999,0.31,10.260036323624531,9
1986,1.0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10.542786556252675,10
1987,1.0,0.515,0.415,0.13,0.764,0.276,0.196,0.25,11.631631261190048,13
1989,1.0,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10.759805745376617,10
1991,1.0,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,14.166237083610193,15
1992,1.0,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,13.024356974050939,11
1994,1.0,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11.19184561667129,11
1995,1.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9.919297776358002,9
1996,1.0,0.62,0.485,0.155,1.0295,0.425,0.2315,0.335,11.331951416140594,12
1997,1.0,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,9.236162829803321,11
2005,1.0,0.575,0.47,0.155,1.116,0.509,0.238,0.34,10.929223419014434,10
2007,1.0,0.605,0.47,0.155,0.974,0.3929999999999999,0.2239999999999999,0.3345,11.526669785358242,9
2009,1.0,0.6,0.47,0.165,1.0590000000000002,0.504,0.241,0.275,9.703530839566696,9
2016,1.0,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,13.236364811150061,10
2018,1.0,0.66,0.515,0.165,1.4465,0.6940000000000001,0.298,0.3755,10.168770649138736,10
2020,1.0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,11.316300566055803,9
2021,1.0,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13.166675968006514,13
2022,1.0,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,13.90918591176046,14
2024,1.0,0.615,0.455,0.145,1.1155,0.5045,0.238,0.315,10.613654223483476,10
2025,1.0,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,10.329400617499262,9
2026,1.0,0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,10.238740435215867,11
2030,1.0,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,10.144047194335347,10
2032,1.0,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,10.182396941054687,11
2033,1.0,0.695,0.565,0.19,1.7635,0.7465,0.3989999999999999,0.4975,12.6286329340102,11
2035,1.0,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,11.599175365614974,10
2036,1.0,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10.880257345108742,10
2037,1.0,0.63,0.505,0.175,1.221,0.555,0.252,0.34,10.985577691488531,12
2038,1.0,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315,10.55245965548955,10
2043,1.0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865,9.713903325824013,12
2047,1.0,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,13.163187921095384,14
2049,1.0,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,10.296383310780346,11
2051,1.0,0.52,0.46,0.15,1.019,0.523,0.1985,0.254,9.637848020522148,7
2052,1.0,0.5,0.385,0.135,0.551,0.2245,0.0715,0.206,11.87961513271104,11
2055,1.0,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11.16662397439924,11
2061,1.0,0.595,0.475,0.17,1.247,0.48,0.225,0.425,14.562988087947929,20
2062,1.0,0.65,0.495,0.17,1.276,0.6215,0.2305,0.3989999999999999,10.791541725534385,11
2066,1.0,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,11.286846016355666,14
2069,1.0,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,10.902190973198868,14
2071,1.0,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,9.161625618555178,10
2072,1.0,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,11.489043813823608,9
2074,1.0,0.72,0.545,0.185,1.7185,0.7925,0.401,0.4679999999999999,10.41790887541406,11
2075,1.0,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,13.899476802462969,10
2077,1.0,0.52,0.38,0.125,0.5545,0.288,0.1295,0.1669999999999999,8.795593251828972,8
2083,1.0,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015,9.076059366631096,11
2088,1.0,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10.486911033134861,10
2090,1.0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,8.381444126791202,12
2091,1.0,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,11.206273875368687,10
2095,1.0,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,12.483104226175417,17
2097,1.0,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,9.397302694958821,8
2098,1.0,0.525,0.42,0.16,0.7559999999999999,0.2745,0.173,0.275,12.403448329006,9
2100,1.0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,9.022033235848221,6
2102,1.0,0.55,0.425,0.145,0.797,0.297,0.15,0.265,12.540457384961645,9
2104,1.0,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,10.407909681233413,10
2105,1.0,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485,12.753599260041383,10
2106,1.0,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,10.390630466418935,9
2107,1.0,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,13.120825235859375,9
2108,1.0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,9.333508448560435,8
2112,1.0,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,9.038673145725467,11
2114,1.0,0.575,0.46,0.145,0.9945,0.466,0.2289999999999999,0.265,9.713418274242406,7
2119,1.0,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,11.476476184591716,12
2122,1.0,0.595,0.475,0.14,0.944,0.3625,0.1889999999999999,0.315,12.216525123789092,9
2129,1.0,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10.39280731719526,10
2130,1.0,0.62,0.495,0.17,1.062,0.372,0.213,0.34,13.740759165539762,11
2131,1.0,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,10.304663334029101,13
2132,1.0,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,10.64887667093709,8
2134,1.0,0.575,0.445,0.17,1.0225,0.5489999999999999,0.2175,0.228,8.546105604157402,9
2139,1.0,0.655,0.455,0.17,1.275,0.583,0.303,0.3329999999999999,10.214775679325198,8
2143,1.0,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,13.149457778099157,14
2145,1.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,10.296980976218133,12
2146,1.0,0.705,0.53,0.17,1.564,0.612,0.3939999999999999,0.44,12.359730427603656,10
2147,1.0,0.49,0.39,0.135,0.5920000000000001,0.242,0.096,0.1835,11.580807244272158,15
2148,1.0,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,10.28515769177163,12
2149,1.0,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10.029689510344046,10
2151,1.0,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,11.027360468812741,9
2155,1.0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,11.319032277339446,10
2156,1.0,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,9.737989842626341,11
2160,1.0,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,11.352386029992562,12
2161,1.0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,11.399055316254906,13
2162,1.0,0.58,0.425,0.155,0.873,0.3615,0.249,0.239,10.089318164949601,10
2164,1.0,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,10.884790213523685,19
2165,1.0,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,11.319387686684292,6
2168,1.0,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,10.512331798682675,9
2171,1.0,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,7.093957034826693,8
2177,1.0,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,10.415396891583256,9
2179,1.0,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,11.479749253383192,10
2180,1.0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,9.31222862831167,11
2182,1.0,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,10.165788297948184,9
2184,1.0,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,10.936789865678564,11
2185,1.0,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,11.579578621627027,10
2186,1.0,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,13.02834363731658,16
2187,1.0,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,10.358348486541976,13
2189,1.0,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10.892089791566898,10
2190,1.0,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,13.315604165027437,16
2191,1.0,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,11.16803444798967,12
2192,1.0,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,10.769072562904345,10
2194,1.0,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,10.357151829705868,10
2197,1.0,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,11.916109137289876,10
2199,1.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,14.29579905759093,20
2200,1.0,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,11.841097882494557,11
2201,1.0,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,14.41651083282204,16
2203,1.0,0.645,0.495,0.19,1.539,0.6115,0.408,0.445,12.53763705946934,12
2209,1.0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,9.106028398176928,12
2210,1.0,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,13.011263188127797,11
2211,1.0,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,9.601926216094393,9
2213,1.0,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,15.157642000358324,13
2214,1.0,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,12.74585394583678,16
2216,1.0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,10.812677577558512,15
2218,1.0,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,9.97244515334362,11
2224,1.0,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,10.257536798414893,9
2226,1.0,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9.7535302432541,9
2229,1.0,0.475,0.365,0.14,0.6175,0.2019999999999999,0.1445,0.19,12.407317973099268,16
2235,1.0,0.63,0.515,0.16,1.336,0.5529999999999999,0.3205,0.35,11.437172453522555,11
2236,1.0,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,10.08541702208971,12
2238,1.0,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,10.961462968032945,12
2240,1.0,0.485,0.38,0.14,0.6729999999999999,0.2175,0.13,0.195,13.108437842895695,18
2241,1.0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,10.99997541233797,8
2242,1.0,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,9.864586424506015,10
2245,1.0,0.62,0.515,0.175,1.221,0.535,0.241,0.395,11.973799117609595,13
2250,1.0,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,10.40620227756496,11
2251,1.0,0.595,0.475,0.165,1.213,0.621,0.2435,0.2739999999999999,9.289304503407541,9
2252,1.0,0.57,0.465,0.18,0.9995,0.405,0.2769999999999999,0.295,11.01393901005799,16
2259,1.0,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,9.87632306177542,12
2261,1.0,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9.017071728543161,9
2267,1.0,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,9.908945250171634,10
2268,1.0,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,10.804997267787463,9
2273,1.0,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915,9.401738007826584,11
2277,1.0,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11.765245379611402,11
2278,1.0,0.645,0.48,0.17,1.1345,0.528,0.254,0.305,9.984431957473006,10
2280,1.0,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,11.538654030345187,12
2283,1.0,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9.932689029321692,9
2286,1.0,0.66,0.53,0.17,1.431,0.622,0.309,0.3979999999999999,11.603329027645048,10
2288,1.0,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,7.971723709319463,10
2289,1.0,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455,13.556902475294512,17
2290,1.0,0.605,0.475,0.175,1.2009999999999998,0.5395,0.275,0.309,10.769374022586577,10
2291,1.0,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,12.220182011037823,11
2293,1.0,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,14.922398880497548,17
2296,1.0,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,11.422875160853678,10
2297,1.0,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11.747807354942099,11
2298,1.0,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,12.572603667067419,13
2300,1.0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,10.838170448797202,12
2301,1.0,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9.710302784527187,9
2303,1.0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11.532930212291895,11
2304,1.0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,16.077085885567357,14
2305,1.0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,9.053800488368013,8
2306,1.0,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,13.348096467069784,12
2307,1.0,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,15.577646314454508,15
2308,1.0,0.575,0.45,0.15,0.858,0.449,0.166,0.215,8.951738739635603,10
2309,1.0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,12.886163303344603,10
2317,1.0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,13.372992926267875,17
2323,1.0,0.65,0.565,0.2,1.6645,0.753,0.367,0.43,11.51492851519429,12
2324,1.0,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,12.406252703952205,11
2326,1.0,0.6,0.5,0.17,1.13,0.4405,0.267,0.335,12.183040491545807,11
2327,1.0,0.625,0.49,0.155,1.115,0.484,0.2769999999999999,0.3095,10.217531777575507,9
2328,1.0,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,9.836621790420674,8
2329,1.0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,12.06437280221153,18
2330,1.0,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,9.512888985283094,8
2336,1.0,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,10.660579716168336,12
2339,1.0,0.66,0.5,0.165,1.3195,0.667,0.2689999999999999,0.341,9.195732863914161,9
2342,1.0,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,14.458598714787616,13
2343,1.0,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,9.192983975645143,7
2344,1.0,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,11.675696857040789,10
2345,1.0,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,9.567001387417355,7
2347,1.0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3,8.563075239818476,11
2351,1.0,0.68,0.54,0.19,1.6230000000000002,0.7165,0.354,0.4715,12.004347521808233,12
2352,1.0,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,16.140000941325383,23
2353,1.0,0.59,0.46,0.145,0.9905,0.4529999999999999,0.2205,0.275,10.092005224181046,8
2354,1.0,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,9.361245645781409,10
2358,1.0,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,11.850493346398206,12
2359,1.0,0.595,0.465,0.155,1.026,0.4645,0.1119999999999999,0.305,12.716273820042522,12
2361,1.0,0.55,0.44,0.16,0.991,0.348,0.168,0.375,14.803326444735122,20
2362,1.0,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,11.248355814983881,10
2364,1.0,0.635,0.505,0.17,1.415,0.605,0.297,0.365,12.133617770324042,15
2367,1.0,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258,9.986278804892889,10
2369,1.0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,8.76752231762022,11
2370,1.0,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,9.474561396252328,12
2372,1.0,0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,10.18688487514043,10
2378,1.0,0.675,0.51,0.17,1.527,0.809,0.318,0.341,8.065317008637429,11
2380,1.0,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155,10.337712484685227,9
2381,1.0,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9.249157151606811,9
2385,1.0,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,10.465979333065626,7
2386,1.0,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11.000798502078217,11
2387,1.0,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,11.49244161115827,12
2388,1.0,0.63,0.48,0.165,1.2615,0.5505,0.2769999999999999,0.3885,11.531618941584943,10
2390,1.0,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,10.112259651405344,12
2401,1.0,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,12.618193441182745,13
2406,1.0,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,12.44132279586788,13
2408,1.0,0.485,0.385,0.13,0.568,0.2505,0.178,0.154,9.226576045978275,7
2413,1.0,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,11.087929955752907,11
2423,1.0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9.431972815011763,9
2424,1.0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,11.287271949811961,14
2426,1.0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,12.04144202287322,17
2427,1.0,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945,10.560035471892993,9
2428,1.0,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,11.497783653224287,10
2434,1.0,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,11.97792615929827,14
2437,1.0,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,12.966343824372911,15
2438,1.0,0.595,0.48,0.165,1.262,0.4835,0.283,0.41,13.438289594701127,17
2441,1.0,0.62,0.51,0.18,1.3315,0.594,0.276,0.3879999999999999,11.723057714490526,11
2442,1.0,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,10.863827058961029,9
2444,1.0,0.65,0.5,0.16,1.3825,0.7020000000000001,0.304,0.3195,8.587858166372953,9
2445,1.0,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,11.660470568934482,17
2447,1.0,0.58,0.47,0.165,1.041,0.54,0.166,0.2789999999999999,10.09096164645663,9
2450,1.0,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,9.424126239814873,10
2455,1.0,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,9.256378206891135,9
2461,1.0,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,10.865998606788144,15
2466,1.0,0.68,0.51,0.2,1.6075,0.7140000000000001,0.3389999999999999,0.4705,12.388418239231477,11
2468,1.0,0.62,0.49,0.16,1.035,0.44,0.2525,0.285,10.439122585744343,11
2472,1.0,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,9.631259756373646,10
2474,1.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,7.65857659767401,8
2476,1.0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,10.377444830385691,9
2481,1.0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,12.281099592934478,15
2483,1.0,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,10.2436415610137,11
2489,1.0,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,13.41919381633949,16
2491,1.0,0.61,0.475,0.15,1.142,0.62,0.237,0.245,7.817439106815504,9
2496,1.0,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,9.645250207619858,10
2497,1.0,0.63,0.515,0.165,1.352,0.488,0.349,0.45,13.33625685251335,20
2499,1.0,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9.809948930259102,9
2501,1.0,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205,10.264132968677144,12
2504,1.0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,12.229689284369288,16
2509,1.0,0.625,0.495,0.165,1.262,0.507,0.318,0.39,11.800179374339324,10
2512,1.0,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,13.375984050282756,19
2513,1.0,0.675,0.55,0.175,1.689,0.6940000000000001,0.371,0.474,13.143790184454971,13
2515,1.0,0.645,0.52,0.19,1.3105,0.58,0.288,0.37,11.324178896948776,12
2517,1.0,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,12.110676108366803,11
2519,1.0,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,10.791390293197695,9
2520,1.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,9.217207585438915,11
2521,1.0,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271,9.36754994733643,10
2523,1.0,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,9.92307060263482,8
2525,1.0,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,12.6032548754778,14
2526,1.0,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,11.911236809637213,15
2527,1.0,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,10.04094386513801,9
2529,1.0,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,12.715658657107229,15
2530,1.0,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,9.984044298906658,10
2532,1.0,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9.547010790503803,9
2533,1.0,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,11.21212847144545,12
2534,1.0,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9.115068283377646,9
2535,1.0,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,12.479867481047306,19
2536,1.0,0.67,0.53,0.205,1.4015,0.643,0.2465,0.416,12.271039188808453,12
2538,1.0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275,10.456721268927943,8
2539,1.0,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,13.085583156701324,13
2540,1.0,0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,9.35283824704438,10
2543,1.0,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9.99560092472487,9
2545,1.0,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,11.712887899756879,13
2548,1.0,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,10.861883633170494,12
2549,1.0,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9.926008684985442,9
2550,1.0,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,10.00776840372219,8
2552,1.0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,13.090068697705592,18
2555,1.0,0.69,0.535,0.185,1.826,0.797,0.409,0.499,12.347632072915895,11
2557,1.0,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,10.803492191913813,9
2559,1.0,0.635,0.515,0.17,1.275,0.509,0.286,0.34,12.243483157294392,16
2561,1.0,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10.325341063354145,10
2562,1.0,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,11.718360337454364,13
2565,1.0,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,10.414537164853845,9
2567,1.0,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,10.500665892771384,9
2568,1.0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,9.473001745583701,11
2569,1.0,0.485,0.4,0.155,0.731,0.236,0.183,0.255,12.962357830782526,11
2574,1.0,0.58,0.455,0.12,0.94,0.3989999999999999,0.257,0.265,9.613461967613866,11
2575,1.0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12.825119451104158,12
2579,1.0,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10.014949082929038,10
2580,1.0,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13.034325399363054,13
2582,1.0,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,9.433869595773215,12
2584,1.0,0.695,0.54,0.195,1.6909999999999998,0.768,0.363,0.4755,11.662827795574628,11
2586,1.0,0.53,0.415,0.16,0.7829999999999999,0.2935,0.158,0.245,12.52131103206528,15
2588,1.0,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,9.438338571732972,10
2592,1.0,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,11.532110720174764,11
2593,1.0,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,12.767086922925706,13
2594,1.0,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,10.625458269671066,9
2595,1.0,0.515,0.43,0.14,0.8340000000000001,0.367,0.2,0.23,10.387563708433744,8
2598,1.0,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,11.54554222964636,13
2600,1.0,0.52,0.465,0.15,0.9505,0.456,0.1989999999999999,0.255,10.145595948832312,8
2601,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,13.474080172531734,15
2602,1.0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,10.379586699220253,14
2603,1.0,0.525,0.4,0.17,0.7305,0.2789999999999999,0.2055,0.195,11.09149445410077,11
2604,1.0,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,8.92171881347541,9
2608,1.0,0.52,0.405,0.14,0.6915,0.276,0.1369999999999999,0.215,11.544470436131123,11
2609,1.0,0.635,0.48,0.145,1.181,0.665,0.2289999999999999,0.225,7.145957440305868,10
2611,1.0,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,12.005102209092051,11
2612,1.0,0.64,0.51,0.19,1.6130000000000002,0.6215,0.361,0.47,14.508217918318039,14
2613,1.0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9.162068789210144,9
2614,1.0,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,14.163943529042651,18
2619,1.0,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,10.996326686181753,11
2621,1.0,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,10.006607593015493,10
2623,1.0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,9.32291922499425,10
2624,1.0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,13.450999595967303,14
2626,1.0,0.745,0.575,0.2,1.884,0.954,0.336,0.495,10.38595284670429,12
2627,1.0,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,9.936265882159903,10
2628,1.0,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,9.727965925619392,10
